Time,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-10-01 11:15:00+00:00,11.13,34.67,6.37,,6.37,,,11.68,0.07,7.07,,,252.5,252.5,,,110.0,20.0,262.6,200.1,81.4,44.5,107.9,30.2,3.12,1.17
2023-10-01 11:20:00+00:00,11.1,34.55,5.6,,5.6,,,11.68,0.05,7.06,,,237.5,237.5,,,110.0,20.0,262.4,203.9,75.7,41.8,105.7,28.5,3.11,1.06
2023-10-01 11:25:00+00:00,10.92,34.52,6.3,,6.3,,,11.5,0.1,7.06,,,260.0,260.0,,,110.0,20.0,255.5,197.6,74.4,40.9,102.9,26.9,3.16,1.09
2023-10-01 11:30:00+00:00,11.06,34.08,5.18,,5.18,,,11.57,0.25,7.06,,,242.5,242.5,,,110.0,20.0,267.7,205.9,81.0,44.6,105.6,29.9,3.08,1.21
2023-10-01 11:35:00+00:00,10.95,33.81,6.3,,6.3,,,11.52,0.1,7.06,,,255.0,255.0,,,110.0,20.0,262.0,198.5,82.1,44.7,109.4,29.3,3.09,1.16
2023-10-01 11:40:00+00:00,10.955,33.3,5.95,,5.95,,,11.64,0.25,7.07,,,250.0,250.0,,,110.0,20.0,269.3,202.5,87.7,47.8,112.3,31.2,3.04,1.25
2023-10-01 11:45:00+00:00,10.92,32.88,5.6,,5.6,,,11.85,0.38,7.07,,,245.0,245.0,,,110.0,20.0,274.8,205.8,90.7,49.6,114.9,32.1,3.01,1.29
2023-10-01 11:50:00+00:00,10.7,32.91,6.3,,6.3,,,11.0,0.15,7.07,,,262.5,262.5,,,110.0,20.0,264.9,200.3,82.9,45.3,112.3,28.4,3.08,1.13
2023-10-01 11:55:00+00:00,10.745,32.55,5.81,,5.81,,,11.19,0.07,7.07,,,255.0,255.0,,,110.0,20.0,275.2,205.8,91.6,50.3,115.9,31.5,3.03,1.31
2023-10-01 12:00:00+00:00,10.745,31.91,5.36,,5.36,,,11.29,0.17,7.07,,,247.5,247.5,,,110.0,20.0,280.9,207.9,96.7,52.8,118.7,32.9,2.97,1.38
2023-10-01 12:05:00+00:00,10.675,31.51,6.32,,6.32,,,11.23,0.15,7.07,,,262.5,262.5,,,110.0,20.0,279.0,205.3,95.9,52.0,123.0,32.2,2.95,1.25
2023-10-01 12:10:00+00:00,10.745,31.71,6.13,,6.13,,,11.5,0.21,7.07,,,270.0,270.0,,,110.0,20.0,281.9,210.2,93.5,51.0,121.9,32.1,2.95,1.21
2023-10-01 12:15:00+00:00,10.92,32.07,4.86,,4.86,,,11.74,0.28,7.07,,,230.0,230.0,,,110.0,20.0,289.9,218.3,95.0,52.1,119.9,33.8,2.94,1.29
2023-10-01 12:20:00+00:00,10.775,32.2,6.07,,6.07,,,11.02,0.15,7.07,,,272.5,272.5,,,110.0,20.0,277.2,209.5,87.7,47.9,118.0,30.5,2.99,1.14
2023-10-01 12:25:00+00:00,10.92,32.19,6.02,,6.02,,,11.43,0.14,7.06,,,267.5,267.5,,,110.0,20.0,287.0,214.7,95.7,52.3,122.5,33.9,2.95,1.25
2023-10-01 12:30:00+00:00,10.955,32.47,6.34,,6.34,,,11.57,0.17,7.06,,,282.5,282.5,,,110.0,20.0,284.1,212.8,94.3,51.4,120.6,33.6,2.96,1.25
2023-10-01 12:35:00+00:00,10.825,32.36,6.13,,6.13,,,11.05,0.08,7.06,,,280.0,280.0,,,110.0,20.0,277.4,210.0,87.9,47.9,116.8,30.7,2.99,1.15
2023-10-01 12:40:00+00:00,10.605,32.69,5.39,,5.39,,,10.87,0.07,7.05,,,262.5,262.5,,,110.0,20.0,270.6,214.2,72.5,40.4,105.7,25.4,3.08,1.0
2023-10-01 12:45:00+00:00,,,,,,,,,,12.37,,,,,,,,,,,,,,,,
2023-10-01 13:35:00+00:00,10.375,35.73,5.38,,5.38,,,10.93,0.03,6.91,,,272.5,272.5,,,110.0,20.0,245.6,205.7,50.9,28.7,82.0,17.8,3.44,1.0
2023-10-01 13:40:00+00:00,10.448,36.09,2.87,,3.46,2.87,3.05,11.01,0.04,6.89,,,142.5,267.5,108.0,,97.1,6.9,246.5,211.9,38.6,26.8,68.1,17.1,3.46,1.0
2023-10-01 13:45:00+00:00,10.815,36.91,3.01,,4.72,3.01,3.09,11.36,0.04,6.87,,,260.0,260.0,112.1,,110.0,20.0,247.6,211.5,45.9,27.3,74.8,18.6,3.41,1.0
2023-10-01 13:50:00+00:00,10.725,36.86,3.4,3.78,4.72,,,11.27,0.03,6.84,3.4,,260.0,260.0,,132.5,110.0,20.0,245.6,210.4,46.4,26.3,74.1,17.5,3.44,1.0
2023-10-01 13:55:00+00:00,10.815,36.79,2.59,3.74,4.13,2.59,2.98,11.32,0.07,6.81,3.01,,245.0,245.0,109.1,127.1,99.2,9.0,246.4,209.1,48.1,27.9,73.1,18.9,3.4,1.0
2023-10-01 14:00:00+00:00,10.78,36.38,2.69,3.64,4.41,2.69,2.98,11.36,0.07,6.78,3.01,,247.5,247.5,110.8,126.8,99.0,8.8,245.5,205.5,51.6,29.9,78.4,19.9,3.38,1.0
2023-10-01 14:05:00+00:00,10.725,36.12,2.83,3.67,4.75,2.83,2.9,11.27,0.03,6.75,3.47,,252.5,252.5,113.0,130.0,97.2,7.0,242.5,200.9,53.7,30.9,83.6,20.3,3.37,1.0
2023-10-01 14:10:00+00:00,10.815,35.78,3.82,,3.82,,,11.36,0.07,6.72,,,240.0,240.0,,,110.0,20.0,254.4,215.0,52.9,28.9,71.5,19.1,3.31,1.04
2023-10-01 14:15:00+00:00,10.71,35.61,2.77,3.85,4.13,2.77,2.88,11.26,0.07,6.68,3.33,,240.0,240.0,112.1,125.0,97.7,7.6,250.1,206.4,56.6,31.8,81.0,20.8,3.33,1.0
2023-10-01 14:20:00+00:00,10.375,35.5,2.2,3.88,4.13,2.2,2.7,10.93,0.03,6.64,2.72,,240.0,240.0,103.3,112.5,98.4,8.3,244.7,206.5,49.3,28.1,77.0,17.5,3.42,1.0
2023-10-01 14:25:00+00:00,10.71,36.15,3.18,3.88,4.13,,,11.29,0.07,6.61,3.18,,240.0,240.0,,122.5,110.0,20.0,253.0,216.4,49.2,27.0,71.3,17.7,3.38,1.0
2023-10-01 14:30:00+00:00,10.745,36.47,2.9,3.85,4.13,,,11.32,0.07,6.57,2.9,,242.5,242.5,,122.5,110.0,20.0,251.4,216.2,47.6,26.2,69.1,17.3,3.39,1.0
2023-10-01 14:35:00+00:00,10.325,35.92,3.35,3.63,3.53,,,10.9,0.03,6.52,3.35,3.53,235.0,235.0,,122.5,110.0,20.0,247.2,215.5,43.0,24.0,62.7,14.8,3.48,1.0
2023-10-01 14:40:00+00:00,10.71,36.47,3.18,3.85,3.5,,,11.26,0.07,6.48,3.18,3.5,232.5,232.5,,120.0,110.0,20.0,252.1,218.5,45.5,24.7,63.0,16.3,3.4,1.0
2023-10-01 14:45:00+00:00,10.815,36.67,2.07,3.61,3.57,2.07,2.49,11.32,0.07,6.43,2.8,3.57,237.5,237.5,103.5,122.5,97.9,7.8,250.2,213.6,49.0,26.9,67.7,18.0,3.39,1.0
2023-10-01 14:50:00+00:00,10.45,36.3,2.88,3.28,3.45,,,11.0,0.03,6.38,2.88,,240.0,240.0,,125.0,110.0,20.0,247.5,216.0,43.1,23.6,60.9,14.8,3.47,1.0
2023-10-01 14:55:00+00:00,10.465,36.55,2.84,3.26,3.46,,,11.05,0.04,6.33,2.84,,237.5,237.5,,125.0,110.0,20.0,247.4,216.3,42.7,23.4,59.1,14.7,3.49,1.0
2023-10-01 15:00:00+00:00,10.885,37.11,2.73,3.33,3.26,,,11.4,0.07,6.28,2.73,3.26,237.5,237.5,,122.5,110.0,20.0,252.1,218.8,45.7,24.3,58.9,16.4,3.41,1.09
2023-10-01 15:05:00+00:00,9.375,35.04,2.72,3.22,3.25,,,10.85,0.03,6.23,2.72,,235.0,235.0,,122.5,110.0,20.0,231.6,209.5,29.7,16.8,48.9,8.9,3.74,1.0
2023-10-01 15:10:00+00:00,9.415,35.01,1.89,3.33,3.08,1.89,2.21,9.99,0.04,6.18,2.52,3.08,237.5,237.5,107.2,120.0,98.1,8.0,230.6,206.2,32.6,18.5,49.3,9.8,3.72,1.0
2023-10-01 15:15:00+00:00,10.43,37.18,1.78,3.22,3.26,1.78,1.83,10.98,0.04,6.12,2.59,,235.0,235.0,106.6,120.0,110.0,20.0,243.0,215.6,38.2,20.3,52.0,12.7,3.57,1.01
2023-10-01 15:20:00+00:00,10.875,37.97,2.45,3.08,3.13,,,11.25,0.03,6.06,2.45,,232.5,232.5,,120.0,110.0,20.0,245.9,217.1,40.1,21.1,52.8,14.2,3.49,1.01
2023-10-01 15:25:00+00:00,10.36,37.56,2.17,3.29,3.22,,,10.87,0.04,6.0,2.17,3.22,232.5,232.5,,117.5,110.0,20.0,238.7,213.2,35.9,19.4,48.2,11.9,3.63,1.01
2023-10-01 15:30:00+00:00,10.85,38.09,2.2,3.33,3.46,,,11.4,0.07,5.94,2.2,,227.5,227.5,,115.0,110.0,20.0,242.5,212.7,41.9,22.0,52.7,14.6,3.51,1.1
2023-10-01 15:35:00+00:00,10.4,37.57,2.08,3.33,3.45,,,10.95,0.03,5.88,2.08,,225.0,225.0,,115.0,110.0,20.0,235.9,209.1,37.8,19.9,49.5,12.2,3.61,1.01
2023-10-01 15:40:00+00:00,10.815,37.67,2.13,3.67,3.78,2.13,2.18,11.32,0.07,5.81,2.2,,222.5,222.5,117.3,112.5,110.0,20.0,241.8,207.9,46.3,24.4,57.9,16.1,3.48,1.19
2023-10-01 15:45:00+00:00,10.85,37.87,2.13,3.46,3.29,,,11.4,0.07,5.75,2.13,3.29,222.5,222.5,,112.5,110.0,20.0,244.8,214.8,42.6,21.9,51.3,14.4,3.49,1.2
2023-10-01 15:50:00+00:00,10.35,37.94,2.05,3.6,3.35,,,10.93,0.03,5.68,2.05,3.35,222.5,222.5,,110.0,110.0,20.0,236.1,211.7,35.0,18.2,45.0,11.0,3.66,1.0
2023-10-01 15:55:00+00:00,10.85,38.14,1.5,3.78,3.61,,,11.4,0.07,5.61,1.5,3.61,220.0,220.0,,110.0,110.0,20.0,241.6,212.8,41.3,21.2,48.5,13.8,3.52,1.27
2023-10-01 16:00:00+00:00,10.885,37.67,1.64,3.64,3.74,,,11.43,0.07,5.54,1.64,,217.5,217.5,,110.0,110.0,20.0,244.4,212.7,45.5,23.3,50.4,15.0,3.46,1.49
2023-10-01 16:05:00+00:00,10.675,37.17,2.05,3.45,3.55,,,11.23,0.03,5.47,2.05,,215.0,215.0,,110.0,110.0,20.0,243.6,212.9,44.3,22.7,48.4,14.0,3.48,1.54
2023-10-01 16:10:00+00:00,10.465,37.2,1.78,3.74,2.69,,,11.01,0.14,5.4,1.78,2.69,215.0,215.0,,107.5,110.0,20.0,,,,,,,3.56,
2023-10-01 16:15:00+00:00,9.275,35.55,1.78,4.41,4.97,,,10.87,0.25,5.33,1.78,,220.0,220.0,,105.0,110.0,20.0,226.6,206.5,29.0,14.4,33.5,6.9,3.83,1.32
2023-10-01 16:20:00+00:00,9.275,35.09,2.67,3.88,2.67,,,10.85,0.03,5.26,2.7,,217.5,217.5,,105.0,110.0,20.0,231.1,213.8,25.1,12.6,28.6,6.0,3.78,1.33
2023-10-01 16:25:00+00:00,10.115,34.23,2.13,3.92,5.39,,,10.8,0.14,5.18,2.13,,220.0,220.0,,105.0,110.0,20.0,254.9,223.8,44.4,23.4,41.5,12.5,3.38,2.61
2023-10-01 16:30:00+00:00,9.975,32.9,2.13,3.74,5.49,,,10.69,0.17,5.11,2.13,,222.5,222.5,,105.0,110.0,20.0,,,,,,,3.3,
2023-10-01 16:35:00+00:00,9.75,31.87,5.43,,5.43,,,10.4,0.08,5.03,,,225.0,225.0,,,110.0,20.0,,,,,,,3.27,
2023-10-01 16:40:00+00:00,9.24,31.11,2.41,3.05,2.87,,,9.44,0.21,4.95,2.41,2.87,205.0,205.0,,105.0,110.0,20.0,254.1,220.0,48.8,24.9,45.4,11.1,3.37,2.48
2023-10-01 16:45:00+00:00,9.1,30.47,2.41,3.64,4.3,,,9.44,0.14,4.88,2.41,,217.5,217.5,,102.5,110.0,20.0,,,,,,,3.35,
2023-10-01 16:50:00+00:00,8.675,29.93,1.73,4.43,3.42,,,9.25,0.03,4.8,1.73,3.42,210.0,210.0,,102.5,110.0,20.0,250.1,223.5,38.5,19.6,37.4,7.8,3.45,2.16
2023-10-01 16:55:00+00:00,8.645,29.7,1.82,3.88,2.97,,,9.3,0.14,4.72,1.82,2.97,207.5,207.5,,102.5,110.0,20.0,253.8,222.7,44.7,23.0,41.6,8.9,3.43,2.51
2023-10-01 17:00:00+00:00,8.365,27.83,1.58,3.12,2.69,,,9.09,0.14,4.64,1.58,2.69,205.0,205.0,,102.5,110.0,20.0,260.8,220.9,56.8,29.7,48.7,10.6,3.33,3.39
2023-10-01 17:05:00+00:00,8.3,26.86,3.17,,3.17,,,8.85,0.08,4.56,,,100.0,100.0,,,110.0,20.0,261.8,211.8,72.3,37.4,69.2,13.4,3.24,2.3
2023-10-01 17:10:00+00:00,7.56,26.45,1.86,5.04,4.83,,,8.14,0.07,4.49,1.86,4.83,232.5,232.5,,102.5,110.0,20.0,257.2,235.0,32.2,16.7,31.1,5.0,3.5,2.23
2023-10-01 17:15:00+00:00,7.91,25.33,2.2,4.86,2.94,,,8.56,0.07,4.41,2.2,2.94,210.0,210.0,,102.5,110.0,20.0,,,,,,,3.2,
2023-10-01 17:20:00+00:00,7.5,24.64,2.08,3.35,2.08,,,8.25,0.17,4.33,2.1,,202.5,202.5,,111.3,110.0,20.0,262.2,224.5,54.4,27.9,49.0,8.1,3.29,2.78
2023-10-01 17:25:00+00:00,7.49,23.76,1.72,2.84,2.84,,,8.1,0.07,4.26,1.72,,100.0,100.0,,100.0,110.0,20.0,,,,,,,3.17,
2023-10-01 17:30:00+00:00,7.35,22.83,1.78,3.71,3.74,,,8.0,0.21,4.18,1.78,,230.0,230.0,,100.0,110.0,20.0,,,,,,,3.11,
2023-10-01 17:35:00+00:00,7.275,22.53,2.1,3.53,3.42,,,7.88,0.05,4.11,2.1,3.42,225.0,225.0,,100.0,110.0,20.0,,,,,,,3.1,
2023-10-01 17:40:00+00:00,7.105,22.14,1.78,3.5,2.97,,,7.76,0.17,4.03,1.78,2.97,110.0,110.0,,100.0,110.0,20.0,,,,,,,3.12,
2023-10-01 17:45:00+00:00,6.86,21.74,2.17,2.84,2.87,,,7.41,0.1,3.96,2.17,,222.5,222.5,,105.0,110.0,20.0,,,,,,,3.17,
2023-10-01 17:50:00+00:00,5.8,20.87,2.38,3.05,2.5,,,7.3,0.13,3.89,2.38,2.5,217.5,217.5,,105.0,110.0,20.0,248.2,227.5,30.5,15.2,31.7,2.7,3.6,1.71
2023-10-01 17:55:00+00:00,6.405,21.15,1.78,3.26,2.48,,,7.05,0.1,3.82,1.78,2.48,220.0,220.0,,102.5,110.0,20.0,272.3,239.4,47.7,24.2,45.9,5.2,3.3,2.21
2023-10-01 18:00:00+00:00,6.58,21.06,1.78,3.39,3.05,,,7.23,0.14,3.75,1.78,3.05,235.0,235.0,,100.0,110.0,20.0,,,,,,,3.2,
2023-10-01 18:05:00+00:00,,,,3.88,,,,,,8.12,1.8,,,,,100.0,,,,,,,,,,
2023-10-01 18:10:00+00:00,6.405,20.13,2.17,3.01,2.17,,,7.3,0.35,3.62,2.48,,222.5,222.5,,108.8,110.0,20.0,287.9,246.3,60.0,30.8,55.2,6.6,3.14,2.59
2023-10-01 18:15:00+00:00,4.935,18.44,2.07,3.64,2.94,,,6.91,0.17,3.56,2.07,2.94,242.5,242.5,,100.0,110.0,20.0,251.4,236.4,22.0,10.9,24.0,1.5,3.74,1.51
2023-10-01 18:20:00+00:00,6.25,19.6,2.05,3.03,2.72,,,6.97,0.15,3.5,2.05,2.72,100.0,100.0,,100.0,110.0,20.0,,,,,,,3.14,
2023-10-01 18:25:00+00:00,5.915,19.29,2.13,3.85,3.36,,,6.64,0.21,3.44,2.13,3.36,247.5,247.5,,97.5,110.0,20.0,283.3,251.5,45.3,24.2,40.2,4.4,3.26,3.17
2023-10-01 18:30:00+00:00,5.705,18.61,2.07,3.88,2.97,,,5.97,0.21,3.38,2.07,2.97,97.5,97.5,,97.5,110.0,20.0,,,,,,,3.26,
2023-10-01 18:35:00+00:00,5.725,18.04,1.83,3.67,2.78,,,5.82,0.08,3.33,1.83,2.78,107.5,107.5,,97.5,110.0,20.0,,,,,,,3.15,
2023-10-01 18:40:00+00:00,5.11,17.12,1.86,3.92,2.84,,,5.83,0.1,3.28,1.86,2.84,112.5,112.5,,100.0,110.0,20.0,,,,,,,3.35,
2023-10-01 18:45:00+00:00,,,,4.66,,,,,,7.42,1.64,,,,,97.5,,,,,,,,,,
2023-10-01 18:50:00+00:00,,,,4.45,,,,,,7.34,2.08,,,,,97.5,,,,,,,,,,
2023-10-01 18:55:00+00:00,,,,5.01,,,,,,7.26,1.82,,,,,97.5,,,,,,,,,,
2023-10-01 19:00:00+00:00,,,,4.97,,,,,,7.18,1.78,,,,,95.0,,,,,,,,,,
2023-10-01 19:05:00+00:00,,,,3.13,,,,,,7.1,1.6,,,,,95.0,,,,,,,,,,
2023-10-01 19:10:00+00:00,,,,4.2,,,,,,7.02,1.61,,,,,95.0,,,,,,,,,,
2023-10-01 19:15:00+00:00,,,,4.16,,,,,,6.95,1.78,,,,,95.0,,,,,,,,,,
2023-10-01 19:20:00+00:00,6.65,20.1,2.5,3.83,3.53,,,7.22,0.03,2.93,2.5,3.53,95.0,95.0,,95.0,110.0,20.0,,,,,,,3.02,
2023-10-01 19:25:00+00:00,,,,4.16,,,,,,6.8,1.78,,,,,95.0,,,,,,,,,,
2023-10-01 19:30:00+00:00,,,,3.92,,,,,,6.73,1.92,,,,,95.0,,,,,,,,,,
2023-10-01 19:35:00+00:00,6.925,15.2,1.73,3.88,4.68,,,7.43,0.03,2.83,1.73,,382.5,382.5,,95.0,110.0,20.0,469.7,388.5,119.5,59.9,122.7,15.3,2.19,1.77
2023-10-01 19:40:00+00:00,5.145,14.75,1.78,3.71,4.09,,,5.9,0.14,2.8,1.78,,337.5,337.5,,95.0,110.0,20.0,348.0,298.8,70.9,37.4,68.7,5.2,2.87,2.32
2023-10-01 19:45:00+00:00,5.11,14.74,2.03,3.71,3.71,,,5.8,0.1,2.77,2.03,,320.0,320.0,,95.0,110.0,20.0,340.5,294.4,66.4,34.9,64.7,4.8,2.88,2.25
2023-10-01 19:50:00+00:00,4.95,14.57,1.7,3.4,3.4,,,5.72,0.17,2.74,1.7,,307.5,307.5,,95.0,110.0,20.0,331.0,288.5,61.3,32.2,59.8,4.1,2.94,2.23
2023-10-01 19:55:00+00:00,5.075,14.41,2.41,3.18,3.15,,,5.76,0.1,2.72,2.41,3.15,300.0,300.0,,95.0,110.0,20.0,344.5,293.6,72.8,38.7,66.8,5.2,2.84,2.84
2023-10-01 20:00:00+00:00,5.11,14.26,2.1,2.97,2.84,,,5.83,0.07,2.69,2.1,2.84,297.5,297.5,,95.0,110.0,20.0,359.0,295.7,89.7,48.9,74.8,6.5,2.79,3.83
2023-10-01 20:05:00+00:00,4.45,14.0,1.77,2.7,2.9,,,5.05,0.05,2.67,1.77,,302.5,302.5,,95.0,110.0,20.0,306.2,276.2,43.6,21.9,45.9,2.3,3.14,1.68
2023-10-01 20:10:00+00:00,5.11,14.41,2.97,,2.97,,,5.66,0.07,2.65,,,302.5,302.5,,,110.0,20.0,345.7,296.5,70.8,37.1,67.6,5.1,2.82,2.38
2023-10-01 20:15:00+00:00,3.43,8.57,1.72,2.77,2.84,,,4.01,0.07,2.63,1.72,,505.0,505.0,,92.5,110.0,20.0,417.5,352.5,94.0,46.4,105.0,3.0,2.5,1.43
2023-10-01 20:20:00+00:00,5.1,14.55,1.8,2.22,2.45,,,5.72,0.05,2.61,1.8,,287.5,287.5,,95.0,110.0,20.0,339.1,292.4,67.3,34.9,64.4,4.7,2.85,2.31
2023-10-01 20:25:00+00:00,5.11,14.42,4.48,,4.48,,,5.69,0.04,2.6,,,401.0,401.0,,,110.0,20.0,356.0,307.9,69.8,36.0,70.5,5.0,2.82,1.93
2023-10-01 20:30:00+00:00,5.075,14.58,2.45,,2.45,,,5.76,0.1,2.58,,,287.5,287.5,,,110.0,20.0,336.1,288.8,67.9,35.4,63.0,4.7,2.87,2.57
2023-10-01 20:35:00+00:00,3.2,11.51,2.88,,2.88,,,5.72,0.13,2.57,,,297.5,297.5,,,110.0,20.0,267.3,249.8,25.1,12.6,26.8,0.7,3.6,1.63
2023-10-01 20:40:00+00:00,4.41,14.49,2.13,,2.13,,,4.95,0.07,2.56,,,280.0,280.0,,,110.0,20.0,297.5,273.9,34.7,17.3,38.7,1.8,3.29,1.4
2023-10-01 20:45:00+00:00,5.075,15.03,1.82,,1.82,,,5.69,0.07,2.55,,,272.5,272.5,,,110.0,20.0,322.4,282.9,57.0,29.1,55.9,4.0,2.96,2.1
2023-10-01 20:50:00+00:00,5.125,14.93,2.4,,2.4,,,5.78,0.1,2.54,,,282.5,282.5,,,110.0,20.0,331.7,288.1,62.8,32.5,60.2,4.5,2.91,2.3
2023-10-01 20:55:00+00:00,5.075,14.85,1.89,,1.89,,,5.72,0.31,2.53,,,272.5,272.5,,,110.0,20.0,328.5,282.7,65.8,34.0,61.1,4.6,2.93,2.54
2023-10-01 21:00:00+00:00,5.04,14.86,2.17,,2.17,,,5.76,0.21,2.53,,,277.5,277.5,,,110.0,20.0,326.9,283.1,62.8,32.7,58.2,4.3,2.95,2.58
2023-10-01 21:05:00+00:00,5.075,14.82,1.55,2.22,2.38,,,5.8,0.15,2.52,1.55,,280.0,280.0,,90.0,110.0,20.0,327.5,284.9,61.2,31.9,57.8,4.3,2.92,2.44
2023-10-01 21:10:00+00:00,5.075,14.63,1.72,2.24,3.18,,,5.66,0.04,2.52,1.72,,300.0,300.0,,90.0,110.0,20.0,337.1,290.9,66.3,35.1,62.3,4.7,2.88,2.56
2023-10-01 21:15:00+00:00,,,,,,,,,,5.76,,,,,,,,,,,,,,,,
2023-10-01 21:20:00+00:00,4.325,14.04,1.6,1.8,2.75,,,4.85,0.03,2.53,1.6,,292.5,292.5,,90.0,110.0,20.0,298.6,272.2,38.5,19.3,41.0,2.0,3.25,1.63
2023-10-01 21:25:00+00:00,4.445,13.92,2.73,,2.73,,,5.06,0.07,2.53,,,297.5,297.5,,,110.0,20.0,310.5,280.6,43.7,21.9,46.5,2.3,3.13,1.62
2023-10-01 21:30:00+00:00,4.725,14.0,1.78,,1.78,,,5.3,0.07,2.54,,,275.0,275.0,,,110.0,20.0,323.7,286.5,54.0,27.2,55.0,3.2,2.96,1.85
2023-10-01 21:35:00+00:00,4.425,13.86,2.78,,2.78,,,4.9,,2.55,,,307.5,307.5,,,110.0,20.0,312.6,282.7,43.8,21.7,47.4,2.3,3.13,1.54
2023-10-01 21:40:00+00:00,4.06,12.68,2.1,,2.1,,,5.03,0.04,2.56,,,292.5,292.5,,,110.0,20.0,313.2,281.8,45.6,23.3,48.4,2.1,3.12,1.65
2023-10-01 21:45:00+00:00,4.76,13.53,1.72,,1.72,,,5.24,0.07,2.57,,,287.5,287.5,,,110.0,20.0,341.8,299.2,61.9,31.2,63.5,3.8,2.84,1.8
2023-10-01 21:50:00+00:00,3.7,12.06,2.83,,2.83,,,4.4,0.03,2.59,,,325.0,325.0,,,110.0,20.0,300.2,273.9,38.2,18.8,42.0,1.4,3.26,1.49
2023-10-01 21:55:00+00:00,4.97,13.41,2.69,,2.69,,,5.59,0.07,2.61,,,322.5,322.5,,,110.0,20.0,366.5,312.8,77.6,40.0,77.1,5.2,2.7,2.03
2023-10-01 22:00:00+00:00,4.095,12.45,2.45,,2.45,,,4.82,0.04,2.63,,,320.0,320.0,,,110.0,20.0,325.2,292.3,48.1,24.0,53.3,2.2,3.04,1.46
2023-10-01 22:05:00+00:00,4.35,13.07,2.13,,2.13,,,4.88,0.03,2.65,,,315.0,315.0,,,110.0,20.0,334.6,301.5,48.9,24.0,56.3,2.5,3.01,1.32
2023-10-01 22:10:00+00:00,7.42,10.23,7.11,,7.11,,,4.57,,2.68,,,1197.5,1197.5,,,110.0,20.0,788.2,603.9,269.5,138.0,271.4,40.1,1.38,1.9
2023-10-01 22:15:00+00:00,4.97,13.18,3.54,,3.54,,,5.66,0.04,2.7,,,367.5,367.5,,,110.0,20.0,397.6,330.3,96.8,51.0,93.6,6.6,2.65,2.33
2023-10-01 22:20:00+00:00,2.675,8.96,1.7,,1.7,,,3.22,,2.73,,,312.5,312.5,,,110.0,20.0,295.7,272.5,33.1,16.3,41.2,0.7,3.35,1.13
2023-10-01 22:25:00+00:00,4.515,13.11,3.01,,3.01,,,5.16,0.1,2.76,,,350.0,350.0,,,110.0,20.0,344.8,305.6,57.5,28.4,62.6,3.2,2.9,1.51
2023-10-01 22:30:00+00:00,4.34,12.99,1.82,,1.82,,,4.85,0.04,2.8,,,315.0,315.0,,,110.0,20.0,340.5,308.5,47.5,23.5,55.8,2.5,2.99,1.21
2023-10-01 22:35:00+00:00,4.475,13.52,2.85,,2.85,,,4.97,0.03,2.83,,,345.0,345.0,,,110.0,20.0,334.5,299.9,51.1,24.8,57.1,2.7,3.02,1.41
2023-10-01 22:40:00+00:00,4.55,13.49,2.17,,2.17,,,5.06,0.04,2.86,,,322.5,322.5,,,110.0,20.0,341.8,307.9,50.4,24.8,58.0,2.8,2.96,1.3
2023-10-01 22:45:00+00:00,4.55,13.2,2.17,,2.17,,,5.09,0.07,2.9,,,317.5,317.5,,,110.0,20.0,344.1,304.8,57.5,29.1,62.1,3.3,2.9,1.55
2023-10-01 22:50:00+00:00,6.525,13.88,2.72,,2.72,,,7.05,0.05,2.94,,,330.0,330.0,,,110.0,20.0,,,,,,,2.13,
2023-10-01 22:55:00+00:00,5.005,14.07,2.77,,2.77,,,5.66,0.07,2.97,,,327.5,327.5,,,110.0,20.0,352.8,308.6,64.6,32.7,67.4,4.4,2.81,1.71
2023-10-01 23:00:00+00:00,5.075,14.27,1.86,,1.86,,,5.83,0.14,3.01,,,300.0,300.0,,,110.0,20.0,351.5,306.8,65.1,33.2,66.9,4.6,2.81,1.8
2023-10-01 23:05:00+00:00,5.125,14.72,1.8,,1.8,,,5.78,0.1,3.05,,,297.5,297.5,,,110.0,20.0,344.0,304.7,57.7,29.0,61.4,4.1,2.87,1.61
2023-10-01 23:10:00+00:00,4.97,14.74,2.41,,2.41,,,5.76,0.14,3.09,,,305.0,305.0,,,110.0,20.0,331.7,295.5,53.0,26.8,56.2,3.6,2.96,1.64
2023-10-01 23:15:00+00:00,5.18,15.27,1.78,,1.78,,,5.86,0.17,3.13,,,287.5,287.5,,,110.0,20.0,332.1,295.1,54.2,27.3,56.3,3.9,2.95,1.72
2023-10-01 23:20:00+00:00,3.85,13.18,2.7,,2.7,,,5.8,0.13,3.16,,,302.5,302.5,,,110.0,20.0,287.7,266.6,30.8,14.9,34.8,1.2,3.42,1.38
2023-10-01 23:25:00+00:00,5.11,15.01,1.89,,1.89,,,5.9,0.21,3.2,,,280.0,280.0,,,110.0,20.0,328.7,288.6,58.1,29.6,57.7,4.1,2.94,2.0
2023-10-01 23:30:00+00:00,5.075,15.02,1.72,,1.72,,,5.9,0.21,3.23,,,272.5,272.5,,,110.0,20.0,324.9,285.2,57.4,29.2,56.7,4.0,2.96,2.05
2023-10-01 23:35:00+00:00,3.2,11.56,2.05,,2.05,,,5.82,0.15,3.26,,,277.5,277.5,,,110.0,20.0,271.5,255.7,22.9,11.1,27.4,0.7,3.61,1.23
