Time,CS,foF2,foF1,MUFD,fmin,fminF,fxI,foF2p,hF,hF2,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2011-04-20 01:30:00+00:00,100,4.075,,12.56,3.4,3.4,4.63,2.98,335.0,,110.0,20.0,312.0,273.7,55.3,28.7,55.8,2.5,3.08,1.97
2011-04-20 01:45:00+00:00,100,4.35,,12.06,3.4,3.4,4.9,2.95,354.5,,110.0,20.0,360.0,303.1,82.0,43.0,81.0,4.3,2.77,2.15
2011-04-20 02:00:00+00:00,100,4.475,,12.98,2.95,2.95,5.03,2.93,312.0,,110.0,20.0,334.6,285.6,70.5,37.2,68.8,3.9,2.9,2.27
2011-04-20 02:15:00+00:00,100,4.2,,12.42,3.4,3.4,4.75,2.93,337.0,,110.0,20.0,327.7,280.9,67.4,35.3,67.1,3.3,2.96,2.1
2011-04-20 02:30:00+00:00,100,4.0,,11.78,3.4,3.4,4.55,2.94,362.0,,110.0,20.0,325.3,278.1,67.8,35.3,69.0,3.0,2.94,1.95
2011-04-20 02:45:00+00:00,100,4.225,,12.85,3.1,3.1,4.78,2.98,320.0,,110.0,20.0,312.1,267.8,63.6,33.1,65.2,3.1,3.04,1.92
2011-04-20 03:00:00+00:00,100,4.225,,13.16,3.08,3.08,4.78,3.04,300.0,,110.0,20.0,299.9,255.1,63.8,33.7,64.4,3.2,3.12,2.07
2011-04-20 03:15:00+00:00,50,4.15,,13.08,3.7,3.7,4.7,3.13,333.8,,110.0,20.0,287.7,243.1,62.6,33.1,65.5,3.1,3.15,1.9
2011-04-20 03:30:00+00:00,50,3.8,,12.98,3.42,3.42,4.35,3.24,299.5,,110.0,20.0,248.1,211.4,49.8,26.6,54.7,2.1,3.41,1.75
2011-04-20 03:45:00+00:00,70,4.725,,14.34,2.85,2.85,5.28,3.38,261.0,,110.0,20.0,289.7,219.6,98.1,53.3,99.1,6.3,3.04,2.26
2011-04-20 04:00:00+00:00,70,5.0,,16.97,3.4,3.4,5.55,3.54,271.3,,110.0,20.0,243.5,198.3,58.4,31.9,75.0,4.5,3.39,1.26
2011-04-20 04:15:00+00:00,70,5.175,,18.5,3.4,3.4,5.72,3.72,241.0,,110.0,20.0,223.5,183.1,52.3,29.3,65.4,4.4,3.58,1.4
2011-04-20 04:30:00+00:00,70,5.275,,19.56,3.05,3.05,5.82,3.91,226.0,,110.0,20.0,214.6,178.4,46.4,27.2,61.9,4.3,3.71,1.29
2011-04-20 04:45:00+00:00,100,5.25,,19.07,2.92,2.92,5.8,4.1,216.0,,110.0,20.0,214.9,174.5,51.3,30.2,67.1,4.7,3.63,1.38
2011-04-20 05:00:00+00:00,70,5.175,,19.36,2.13,3.58,5.72,4.28,236.0,,101.2,10.9,200.3,156.7,48.6,29.8,79.0,4.6,3.74,1.02
2011-04-20 05:15:00+00:00,70,5.525,,17.13,3.22,3.22,6.07,4.46,218.5,,110.0,20.0,250.1,174.2,97.8,54.0,115.4,8.9,3.1,1.63
2011-04-20 05:30:00+00:00,70,5.925,,19.03,4.03,4.03,6.47,4.61,247.0,,110.0,20.0,242.0,174.8,84.8,48.1,100.6,9.2,3.21,1.61
2011-04-20 05:45:00+00:00,70,4.95,,17.78,3.95,3.95,5.5,4.75,254.5,,110.0,20.0,200.6,149.1,56.9,34.0,87.6,4.7,3.59,1.17
2011-04-20 06:00:00+00:00,100,4.575,,16.76,3.4,3.4,5.13,4.86,216.0,,110.0,20.0,195.8,142.3,63.2,37.3,82.6,4.3,3.66,1.59
2011-04-20 06:15:00+00:00,70,6.8,,20.03,4.38,4.38,7.35,4.96,264.5,,110.0,20.0,282.3,187.9,126.5,70.8,136.2,17.3,2.94,2.03
2011-04-20 06:30:00+00:00,100,6.738,4.21,21.2,3.63,3.63,7.28,5.04,223.0,304.5,110.0,20.0,264.1,207.1,61.3,43.5,100.9,11.0,3.15,1.18
2011-04-20 06:45:00+00:00,50,7.275,,20.75,6.07,6.07,7.82,5.12,357.0,,110.0,20.0,279.0,185.1,120.7,66.8,134.1,18.8,2.85,1.7
2011-04-20 07:00:00+00:00,50,7.9,,22.63,6.05,6.05,8.45,5.19,339.5,,110.0,20.0,285.4,191.7,120.3,66.6,130.3,22.1,2.86,1.71
2011-04-20 07:15:00+00:00,0,7.475,4.53,25.78,4.03,4.03,8.02,,226.0,314.5,110.0,20.0,,,,,,,3.45,
2011-04-20 07:30:00+00:00,0,8.875,4.35,26.98,3.85,3.85,9.43,,200.0,261.0,110.0,20.0,,,,,,,3.04,
2011-04-20 07:45:00+00:00,50,9.325,,28.85,6.15,6.15,9.88,5.45,296.0,,110.0,20.0,263.5,191.7,91.4,50.8,104.2,23.9,3.09,1.48
2011-04-20 08:00:00+00:00,70,9.3,,30.1,5.7,5.7,9.85,5.56,271.0,,110.0,20.0,250.0,186.6,81.6,46.3,91.9,21.7,3.24,1.61
2011-04-20 08:15:00+00:00,70,9.5,,30.15,5.55,5.55,10.05,5.69,257.0,,110.0,20.0,257.5,188.2,92.0,51.8,97.7,25.0,3.17,1.88
2011-04-20 08:30:00+00:00,50,9.725,,30.12,6.15,6.15,10.27,5.84,264.5,,110.0,20.0,263.6,188.0,99.8,55.2,106.8,27.8,3.1,1.79
2011-04-20 08:45:00+00:00,50,9.25,,31.41,6.13,6.13,9.8,5.99,268.5,,110.0,20.0,230.7,174.5,69.2,39.1,95.4,18.3,3.4,1.14
2011-04-20 09:00:00+00:00,0,9.65,4.82,30.59,4.55,4.55,10.2,,232.5,269.5,110.0,20.0,,,,,,,3.17,
2011-04-20 09:15:00+00:00,70,9.4,,30.77,6.1,6.1,9.95,6.31,276.0,,110.0,20.0,242.9,180.5,78.0,44.1,96.3,21.2,3.27,1.34
2011-04-20 09:30:00+00:00,70,8.625,,29.9,6.03,6.03,9.18,6.45,269.5,,110.0,20.0,221.1,166.0,65.0,37.3,98.0,15.2,3.47,1.03
2011-04-20 09:45:00+00:00,70,8.775,,27.97,5.82,5.82,9.32,6.58,268.5,,110.0,20.0,248.5,177.6,89.9,51.0,100.7,21.1,3.19,1.65
2011-04-20 10:00:00+00:00,70,8.5,,25.88,6.15,6.15,9.05,6.69,282.0,,110.0,20.0,264.8,178.5,111.4,62.2,120.8,23.8,3.04,1.79
2011-04-20 10:15:00+00:00,0,8.7,4.38,27.25,4.15,4.15,9.25,,198.0,309.5,110.0,20.0,,,,,,,3.13,
2011-04-20 10:30:00+00:00,70,8.9,,27.58,6.2,6.2,9.45,6.84,299.5,,110.0,20.0,256.4,181.4,92.5,52.2,108.2,22.3,3.1,1.44
2011-04-20 10:45:00+00:00,70,8.75,,28.07,5.85,5.85,9.3,6.88,283.5,,110.0,20.0,246.7,178.7,83.7,48.0,99.0,19.9,3.21,1.46
2011-04-20 11:00:00+00:00,70,8.35,,26.65,5.75,5.75,8.9,6.9,273.5,,110.0,20.0,245.6,173.4,90.0,51.3,102.6,19.2,3.19,1.61
2011-04-20 11:15:00+00:00,70,8.825,,26.43,5.57,5.57,9.38,6.9,291.0,,110.0,20.0,275.8,191.7,108.0,61.6,113.9,25.6,2.99,1.84
2011-04-20 11:30:00+00:00,70,8.775,,27.75,5.85,5.85,9.32,6.89,297.0,,110.0,20.0,253.6,183.9,85.3,49.2,100.7,20.6,3.16,1.44
2011-04-20 11:45:00+00:00,70,8.675,,26.9,5.93,5.93,9.23,6.88,273.5,,110.0,20.0,257.6,180.2,99.1,55.7,108.8,22.4,3.1,1.71
2011-04-20 12:00:00+00:00,70,8.675,,27.03,5.85,5.85,9.25,6.86,286.0,,110.0,20.0,256.9,182.8,92.9,52.7,104.8,21.4,3.12,1.58
2011-04-20 12:15:00+00:00,70,8.8,,26.46,5.78,5.78,9.35,6.84,278.5,,110.0,20.0,275.3,188.5,114.2,63.9,121.0,26.2,3.01,1.9
2011-04-20 12:30:00+00:00,70,8.45,,26.1,6.03,6.03,9.0,6.82,293.5,,110.0,20.0,258.1,180.3,98.4,55.2,109.7,21.1,3.09,1.63
2011-04-20 12:45:00+00:00,50,8.375,,26.16,7.75,7.75,8.93,6.8,348.5,,110.0,20.0,235.2,166.7,90.1,49.5,101.4,18.4,3.12,1.74
2011-04-20 13:00:00+00:00,50,8.35,,26.29,6.55,6.55,8.9,6.78,312.5,,110.0,20.0,247.3,173.9,91.8,50.5,111.3,18.9,3.15,1.4
2011-04-20 13:15:00+00:00,0,8.85,4.6,27.53,4.2,4.2,9.4,,236.0,298.5,110.0,20.0,,,,,,,3.11,
2011-04-20 13:30:00+00:00,0,8.925,4.53,28.52,4.25,4.25,9.48,,270.0,288.5,110.0,20.0,,,,,,,3.2,
2011-04-20 13:45:00+00:00,50,8.95,,29.49,6.25,6.25,9.5,6.72,276.0,,110.0,20.0,241.6,179.9,78.6,43.3,97.5,18.8,3.29,1.34
2011-04-20 14:00:00+00:00,50,8.675,,27.8,5.97,5.97,9.23,6.7,263.5,,110.0,20.0,250.5,182.3,89.8,49.5,99.5,19.9,3.2,1.71
2011-04-20 14:15:00+00:00,0,8.7,4.3,26.34,3.85,3.85,9.25,,237.5,268.5,110.0,20.0,,,,,,,3.03,
2011-04-20 14:30:00+00:00,0,8.525,4.22,26.87,4.25,4.25,9.07,,277.5,279.5,110.0,20.0,,,,,,,3.15,
2011-04-20 14:45:00+00:00,70,8.425,,26.99,5.1,5.1,8.98,6.62,277.0,,110.0,20.0,256.4,195.9,78.2,44.2,92.8,17.2,3.2,1.46
2011-04-20 15:00:00+00:00,50,8.775,,27.12,5.1,5.1,9.32,6.59,273.5,,110.0,20.0,271.9,202.9,92.6,51.4,98.8,21.3,3.09,1.82
2011-04-20 15:15:00+00:00,100,9.05,,28.98,3.3,3.3,9.6,6.56,242.0,,110.0,20.0,267.3,214.7,72.0,40.5,78.5,18.2,3.2,1.84
2011-04-20 15:30:00+00:00,100,9.35,,30.08,2.88,2.88,9.9,6.52,242.0,,110.0,20.0,270.1,222.5,66.0,36.9,70.5,17.7,3.22,1.92
2011-04-20 15:45:00+00:00,70,8.975,,31.33,3.47,3.47,9.52,6.48,262.0,,110.0,20.0,247.5,218.0,40.3,24.0,57.5,11.3,3.49,1.01
2011-04-20 16:00:00+00:00,70,9.425,,31.66,3.45,3.45,9.98,6.43,248.5,,110.0,20.0,255.6,215.7,56.2,31.7,63.8,15.5,3.36,1.63
2011-04-20 16:15:00+00:00,50,9.875,,32.52,3.97,3.97,10.43,6.36,244.5,,110.0,20.0,260.7,214.4,65.4,35.8,71.0,18.9,3.29,1.77
2011-04-20 16:30:00+00:00,70,9.25,,32.6,3.25,3.25,9.8,6.28,241.0,,110.0,20.0,244.5,214.4,42.9,24.0,50.3,11.5,3.52,1.45
2011-04-20 16:45:00+00:00,70,8.725,,31.71,3.4,3.4,9.27,6.18,232.0,,110.0,20.0,234.8,207.8,38.6,21.1,45.8,9.0,3.63,1.36
2011-04-20 17:00:00+00:00,70,8.925,,31.36,3.22,3.22,9.48,6.05,223.5,,110.0,20.0,244.5,210.7,48.4,25.9,50.4,11.1,3.51,1.9
2011-04-20 17:15:00+00:00,50,8.425,,28.28,3.08,3.08,8.98,5.89,219.5,,110.0,20.0,258.8,215.7,61.4,32.7,58.2,12.1,3.36,2.63
2011-04-20 17:30:00+00:00,50,7.925,,27.01,3.1,3.1,8.48,5.71,217.0,,110.0,20.0,259.6,221.4,54.2,29.0,48.9,9.3,3.41,3.33
2011-04-20 17:45:00+00:00,100,7.3,,24.33,2.8,2.8,7.85,5.49,209.5,,110.0,20.0,264.6,219.6,63.5,34.0,56.0,9.2,3.33,3.78
2011-04-20 18:00:00+00:00,100,6.75,,22.09,2.5,2.5,7.3,5.25,216.3,,110.0,20.0,270.3,226.2,62.4,33.3,55.5,7.7,3.27,3.57
2011-04-20 18:15:00+00:00,100,6.0,,20.63,1.83,1.83,6.55,4.99,209.5,,110.0,20.0,256.7,218.9,53.6,28.4,49.0,5.2,3.44,3.07
2011-04-20 18:30:00+00:00,100,5.375,,17.63,3.42,3.42,5.93,4.71,244.5,,110.0,20.0,282.4,247.5,49.5,27.0,43.5,4.0,3.28,3.99
2011-04-20 18:45:00+00:00,100,5.525,,16.8,3.4,3.4,6.07,4.43,267.0,,110.0,20.0,307.2,266.4,58.4,31.3,53.9,4.9,3.04,2.95
2011-04-20 19:00:00+00:00,100,5.525,,17.03,2.8,2.8,6.07,4.16,262.0,,110.0,20.0,304.0,262.0,59.7,32.2,53.5,5.0,3.08,3.49
2011-04-20 19:15:00+00:00,100,5.275,,16.76,3.42,3.42,5.82,3.9,274.5,,110.0,20.0,296.4,262.8,48.3,25.6,46.3,3.7,3.18,2.45
2011-04-20 19:30:00+00:00,100,5.275,,16.28,3.33,3.33,5.82,3.67,277.0,,110.0,20.0,306.6,268.9,54.1,28.8,51.0,4.2,3.09,2.64
2011-04-20 19:45:00+00:00,100,4.775,,15.92,3.7,3.7,5.32,3.48,291.0,,110.0,20.0,285.3,258.2,39.1,20.4,39.0,2.5,3.33,2.05
2011-04-20 20:00:00+00:00,100,4.8,,15.54,3.58,3.58,5.35,3.31,293.5,,110.0,20.0,293.6,263.8,43.1,22.5,43.0,2.7,3.24,2.06
2011-04-20 20:15:00+00:00,100,4.95,,15.77,3.47,3.47,5.5,3.19,289.5,,110.0,20.0,299.7,267.5,46.5,24.4,45.5,3.1,3.19,2.2
2011-04-20 20:30:00+00:00,100,4.9,,15.58,3.7,3.7,5.45,3.11,306.0,,110.0,20.0,304.4,271.4,47.7,24.9,47.5,3.1,3.18,2.07
2011-04-20 20:45:00+00:00,100,4.85,,15.2,2.42,2.42,5.4,3.06,272.0,,110.0,20.0,302.7,266.0,52.4,27.9,49.1,3.4,3.13,2.74
2011-04-20 21:00:00+00:00,100,4.5,,14.35,4.03,4.03,5.05,3.04,346.0,,110.0,20.0,299.8,270.0,43.2,22.1,44.6,2.4,3.19,1.8
2011-04-20 21:15:00+00:00,100,4.4,,14.03,4.03,4.03,4.95,3.05,353.5,,110.0,20.0,302.3,271.9,44.1,22.5,45.9,2.3,3.19,1.75
2011-04-20 21:30:00+00:00,100,4.625,,13.97,3.42,3.42,5.18,3.07,331.0,,110.0,20.0,324.3,285.2,56.6,29.3,57.3,3.3,3.02,1.94
2011-04-20 21:45:00+00:00,100,4.775,,14.03,3.58,3.58,5.32,3.1,339.5,,110.0,20.0,333.6,291.1,61.5,31.9,61.7,3.8,2.94,2.0
2011-04-20 22:00:00+00:00,100,4.375,,13.92,4.03,4.03,4.93,3.13,351.0,,110.0,20.0,302.3,271.7,44.2,22.7,45.5,2.3,3.18,1.83
2011-04-20 22:15:00+00:00,100,4.725,,14.61,3.4,3.4,5.28,3.16,326.3,,110.0,20.0,317.0,282.0,50.9,26.0,52.5,3.1,3.09,1.79
2011-04-20 22:30:00+00:00,100,4.525,,14.1,3.03,3.03,5.07,3.19,309.5,,110.0,20.0,312.5,277.5,50.6,26.2,51.0,2.8,3.12,1.97
2011-04-20 22:45:00+00:00,100,4.9,,13.99,3.4,3.4,5.45,3.21,327.0,,110.0,20.0,341.7,295.2,67.1,35.1,66.2,4.4,2.86,2.15
2011-04-20 23:00:00+00:00,100,5.1,,14.72,3.4,3.4,5.65,3.22,319.5,,110.0,20.0,342.7,295.7,67.7,35.6,66.0,4.8,2.89,2.26
2011-04-20 23:15:00+00:00,100,4.45,,14.14,3.42,3.42,5.0,3.22,316.0,,110.0,20.0,304.0,272.4,45.8,23.6,46.7,2.5,3.18,1.89
2011-04-20 23:30:00+00:00,100,3.95,,13.44,2.88,2.88,4.5,3.21,297.0,,110.0,20.0,282.0,259.7,32.4,16.3,35.5,1.4,3.4,1.47
2011-04-20 23:45:00+00:00,100,4.825,,14.19,3.25,3.25,5.38,3.19,304.5,,110.0,20.0,331.8,286.2,65.6,34.9,62.6,4.2,2.94,2.5
2011-04-21 00:00:00+00:00,100,4.8,,14.42,3.4,3.4,5.35,3.17,312.0,,110.0,20.0,322.9,281.8,59.3,31.1,58.0,3.8,3.01,2.22
2011-04-21 00:15:00+00:00,100,4.4,,14.1,2.95,2.95,4.95,3.14,288.5,,110.0,20.0,296.8,265.9,44.5,23.2,44.4,2.4,3.2,2.06
2011-04-21 00:30:00+00:00,100,4.725,,14.22,2.83,2.83,5.3,3.11,284.5,,110.0,20.0,321.9,276.0,65.4,35.3,59.4,4.1,3.01,3.26
2011-04-21 00:45:00+00:00,100,4.525,,14.05,3.38,3.38,5.07,3.08,307.0,,110.0,20.0,311.1,273.9,53.6,28.1,52.8,3.0,3.11,2.16
2011-04-21 01:00:00+00:00,100,4.4,,14.27,3.25,3.25,4.95,3.05,296.0,,110.0,20.0,294.2,263.0,44.9,23.5,44.5,2.4,3.24,2.13
2011-04-21 01:15:00+00:00,100,4.475,,14.98,2.6,2.6,5.03,3.01,271.0,,110.0,20.0,282.6,255.6,39.0,20.4,38.6,2.2,3.35,2.12
2011-04-21 01:30:00+00:00,100,4.3,,15.02,3.08,3.08,4.85,2.98,266.0,,110.0,20.0,267.6,245.3,32.2,16.8,31.8,1.6,3.49,2.13
2011-04-21 01:45:00+00:00,100,4.525,,15.93,3.0,3.0,5.07,2.95,258.5,,110.0,20.0,264.9,243.7,30.5,15.9,30.5,1.7,3.52,2.06
2011-04-21 02:00:00+00:00,100,3.975,,14.97,3.38,3.38,4.53,2.93,256.3,,110.0,20.0,244.9,230.6,20.7,10.6,21.2,0.9,3.77,1.85
2011-04-21 02:15:00+00:00,100,4.4,,14.55,2.85,2.85,4.95,2.93,250.0,,110.0,20.0,281.0,247.2,48.2,26.2,43.0,2.6,3.31,3.61
2011-04-21 02:45:00+00:00,100,3.875,,13.04,3.1,3.1,4.45,2.98,270.0,,110.0,20.0,269.5,240.1,42.0,22.2,42.0,1.8,3.37,2.11
2011-04-21 03:45:00+00:00,50,4.275,,14.93,4.05,4.05,4.82,3.38,300.0,,110.0,20.0,227.0,189.0,51.5,27.8,55.6,2.8,3.49,1.88
2011-04-21 04:00:00+00:00,50,4.65,,16.33,3.5,3.5,5.2,3.54,242.0,,110.0,20.0,228.2,184.2,59.2,32.4,64.9,3.9,3.51,1.86
2011-04-21 04:15:00+00:00,70,5.05,,17.68,3.55,3.55,5.6,3.72,237.0,,110.0,20.0,225.3,180.1,59.4,32.8,68.4,4.6,3.5,1.69
2011-04-21 04:30:00+00:00,70,5.225,,19.37,3.22,3.22,5.78,3.91,226.0,,110.0,20.0,212.1,175.3,46.2,26.9,62.7,4.2,3.71,1.25
2011-04-21 04:45:00+00:00,70,5.225,,19.56,3.4,3.4,5.78,4.1,232.0,,110.0,20.0,207.5,170.4,43.8,26.2,65.4,4.1,3.74,1.1
2011-04-21 05:00:00+00:00,70,5.725,,19.25,3.47,3.47,6.28,4.28,226.0,,110.0,20.0,235.6,176.0,79.0,44.4,87.3,7.9,3.36,1.91
2011-04-21 05:15:00+00:00,70,4.975,,19.1,3.38,3.38,5.53,4.46,226.0,,110.0,20.0,195.7,157.3,43.7,27.2,65.6,3.9,3.84,1.2
2011-04-21 05:30:00+00:00,70,6.125,,19.96,3.38,3.38,6.68,4.61,224.5,,110.0,20.0,235.8,176.6,75.8,43.2,90.6,8.9,3.26,1.61
2011-04-21 05:45:00+00:00,70,5.975,,19.97,3.75,3.75,6.53,4.75,237.0,,110.0,20.0,231.5,171.6,75.1,43.8,88.8,8.5,3.34,1.69
2011-04-21 06:00:00+00:00,100,5.338,3.79,20.56,3.45,3.45,5.88,4.86,230.0,242.0,110.0,20.0,214.0,192.7,19.8,18.1,33.5,3.3,3.86,1.29
2011-04-21 06:15:00+00:00,100,5.188,4.26,18.6,3.75,3.75,5.72,4.96,225.0,251.0,110.0,20.0,202.6,150.7,46.5,36.0,70.0,5.3,3.59,1.61
2011-04-21 06:30:00+00:00,0,5.425,4.05,19.8,3.72,3.72,5.97,,219.5,282.0,110.0,20.0,,,,,,,3.65,
2011-04-21 06:45:00+00:00,70,6.45,,20.88,5.57,5.57,7.0,5.12,310.0,,110.0,20.0,229.8,160.4,86.4,48.5,106.5,10.8,3.24,1.51
2011-04-21 07:00:00+00:00,100,6.713,4.24,21.29,3.85,3.85,7.25,5.19,216.0,252.0,110.0,20.0,256.0,193.7,68.7,47.2,107.3,11.6,3.18,1.26
2011-04-21 07:15:00+00:00,0,4.4,3.95,18.0,3.85,3.85,4.95,,220.0,223.5,110.0,20.0,,,,,,,4.09,
2011-04-21 07:30:00+00:00,100,7.55,,23.93,3.97,3.97,8.1,5.34,217.0,,110.0,20.0,262.4,198.1,78.8,49.0,87.0,15.4,3.17,1.81
2011-04-21 07:45:00+00:00,100,7.9,,25.08,4.0,4.0,8.45,5.45,219.5,,110.0,20.0,257.7,191.2,83.7,49.8,92.1,16.9,3.17,1.79
2011-04-21 08:00:00+00:00,70,8.325,,28.2,5.82,5.82,8.88,5.56,283.5,,110.0,20.0,230.4,171.5,69.1,39.4,105.6,15.1,3.39,1.0
2011-04-21 08:15:00+00:00,70,8.425,,27.11,5.82,5.82,8.98,5.69,278.5,,110.0,20.0,244.5,176.2,85.2,48.2,100.6,18.5,3.22,1.49
2011-04-21 08:30:00+00:00,100,8.563,4.59,25.83,4.0,4.0,9.1,5.84,197.5,284.5,110.0,20.0,292.8,220.4,103.8,59.5,105.3,23.3,3.02,2.19
2011-04-21 08:45:00+00:00,50,8.9,,27.25,6.53,6.53,9.45,5.99,300.0,,110.0,20.0,262.2,181.4,104.1,57.7,113.6,24.3,3.06,1.7
2011-04-21 09:00:00+00:00,50,9.15,,28.82,6.25,6.25,9.7,6.15,287.0,,110.0,20.0,252.8,182.0,88.9,49.9,103.1,22.5,3.15,1.48
2011-04-21 09:15:00+00:00,50,9.45,,30.13,6.28,6.28,10.0,6.31,279.5,,110.0,20.0,249.5,181.8,85.6,48.0,99.3,23.1,3.19,1.48
2011-04-21 09:45:00+00:00,50,8.975,,29.7,8.13,8.13,9.52,6.58,312.0,,110.0,20.0,221.3,160.7,79.0,43.2,92.4,18.5,3.31,1.6
2011-04-21 10:00:00+00:00,70,9.375,,30.28,6.15,6.15,9.93,6.69,271.0,,110.0,20.0,247.0,179.7,86.0,48.5,96.6,22.9,3.23,1.61
2011-04-21 10:15:00+00:00,50,9.125,,30.74,7.43,7.43,9.68,6.78,276.0,,110.0,20.0,223.5,161.9,79.4,43.4,94.4,19.3,3.37,1.52
2011-04-21 10:45:00+00:00,50,9.2,,28.55,7.78,7.78,9.75,6.88,315.0,,110.0,20.0,253.6,175.0,103.9,57.0,113.5,25.5,3.1,1.8
2011-04-21 11:00:00+00:00,50,8.8,,28.4,7.25,7.25,9.35,6.9,289.5,,110.0,20.0,237.9,166.7,93.3,51.4,104.1,21.0,3.23,1.75
2011-04-21 11:15:00+00:00,50,8.5,,27.11,6.25,6.25,9.05,6.9,277.5,,110.0,20.0,243.0,170.1,92.1,51.4,105.6,19.8,3.19,1.59
2011-04-21 11:45:00+00:00,50,8.525,,25.79,6.3,6.3,9.07,6.88,299.5,,110.0,20.0,263.0,179.0,107.4,59.9,117.7,23.1,3.03,1.71
2011-04-21 12:00:00+00:00,50,8.525,,26.12,6.32,6.32,9.07,6.86,294.5,,110.0,20.0,257.4,177.3,101.6,56.5,114.0,21.9,3.06,1.62
2011-04-21 12:15:00+00:00,50,8.5,,24.15,8.18,8.18,9.05,6.84,430.5,,110.0,20.0,252.6,173.3,104.4,57.4,115.8,21.9,2.84,1.77
2011-04-21 12:30:00+00:00,50,8.5,,25.91,6.6,6.6,9.05,6.82,310.5,,110.0,20.0,254.2,175.9,98.1,54.1,115.3,20.9,3.05,1.46
2011-04-21 12:45:00+00:00,50,8.425,,26.26,7.47,7.47,8.98,6.8,327.5,,110.0,20.0,251.8,173.9,103.7,57.2,113.2,21.4,3.12,1.87
2011-04-21 13:00:00+00:00,70,8.337,4.96,25.11,4.97,4.97,8.88,6.78,282.5,283.5,110.0,20.0,274.9,197.4,96.1,59.6,121.1,22.1,3.02,1.68
2011-04-21 13:15:00+00:00,100,8.113,4.47,24.25,3.72,3.72,8.65,6.76,199.5,368.0,110.0,20.0,296.5,238.3,53.6,45.4,118.9,17.2,2.99,1.0
2011-04-21 13:30:00+00:00,50,8.425,,25.2,6.53,6.53,8.98,6.74,309.5,,110.0,20.0,270.4,185.4,111.5,61.4,120.8,23.1,2.99,1.78
2011-04-21 13:45:00+00:00,50,8.45,,25.98,6.32,6.32,9.0,6.72,298.5,,110.0,20.0,262.9,184.0,103.2,56.7,112.9,21.6,3.08,1.73
2011-04-21 14:00:00+00:00,50,8.5,,28.1,6.2,6.2,9.05,6.7,289.5,,110.0,20.0,238.4,177.2,75.3,41.2,106.0,16.3,3.31,1.09
2011-04-21 14:15:00+00:00,50,8.45,,26.59,6.18,6.18,9.0,6.68,284.5,,110.0,20.0,254.8,183.5,93.0,51.1,103.9,19.5,3.15,1.65
2011-04-21 14:30:00+00:00,100,7.925,,25.42,3.75,3.75,8.48,6.65,249.5,,110.0,20.0,256.9,200.5,73.8,43.3,83.0,15.0,3.21,1.76
2011-04-21 14:45:00+00:00,70,8.525,,24.85,3.75,3.75,9.07,6.62,242.0,,110.0,20.0,299.6,210.9,121.4,67.2,129.2,25.9,2.91,2.01
2011-04-21 15:00:00+00:00,50,8.125,,25.41,6.22,6.22,8.68,6.59,302.5,,110.0,20.0,257.6,187.9,91.0,49.4,104.7,17.6,3.13,1.54
2011-04-21 15:15:00+00:00,70,8.775,,27.98,4.05,4.05,9.32,6.56,284.5,,110.0,20.0,266.5,221.4,60.0,35.6,78.6,15.5,3.19,1.23
2011-04-21 15:30:00+00:00,70,8.45,,28.27,3.75,3.75,9.0,6.52,269.5,,110.0,20.0,254.4,214.8,53.0,31.5,71.3,12.8,3.35,1.18
2011-04-21 15:45:00+00:00,70,8.775,,29.27,3.78,3.78,9.32,6.48,263.5,,110.0,20.0,257.1,215.8,56.7,32.8,70.4,14.1,3.34,1.36
2011-04-21 16:00:00+00:00,70,8.65,,28.87,3.5,3.5,9.2,6.43,257.0,,110.0,20.0,256.9,215.8,57.1,32.6,67.5,13.6,3.34,1.51
2011-04-21 16:15:00+00:00,70,8.825,,30.15,3.4,3.4,9.38,6.36,257.0,,110.0,20.0,253.2,220.1,46.4,26.5,59.3,11.7,3.42,1.22
2011-04-21 16:30:00+00:00,70,8.7,,29.82,3.28,3.28,9.25,6.28,247.0,,110.0,20.0,251.8,216.7,49.7,27.8,57.6,11.7,3.43,1.51
2011-04-21 16:45:00+00:00,50,8.95,,28.63,6.53,6.53,9.5,6.18,268.5,,110.0,20.0,270.6,214.4,79.3,42.3,80.8,17.9,3.2,2.07
2011-04-21 17:00:00+00:00,50,8.825,,29.4,3.47,3.47,9.38,6.05,239.5,,110.0,20.0,262.2,221.6,58.0,30.9,61.5,13.0,3.33,1.8
2011-04-21 17:15:00+00:00,50,8.875,,29.72,3.1,4.05,9.43,5.89,242.0,,110.0,20.0,263.6,224.6,55.9,29.5,56.9,12.3,3.35,1.99
2011-04-21 17:30:00+00:00,50,8.35,,26.0,3.3,6.28,8.9,5.71,259.5,,110.0,20.0,290.8,248.3,61.0,32.2,60.2,11.8,3.11,2.19
2011-04-21 18:00:00+00:00,100,7.85,,25.23,3.78,3.78,8.4,5.25,239.5,,110.0,20.0,280.6,243.4,53.0,28.5,47.6,9.0,3.21,3.42
2011-04-21 18:15:00+00:00,100,6.3,,23.33,3.55,3.55,6.85,4.99,242.0,,110.0,20.0,248.3,231.2,24.9,12.9,24.9,2.7,3.7,2.0
2011-04-21 18:30:00+00:00,100,6.9,,25.2,6.3,6.3,7.45,4.71,279.5,,110.0,20.0,253.6,236.7,24.6,12.6,24.9,3.2,3.65,1.9
