Time,CS,foF2,foF1,MUFD,fmin,fminF,fxI,FF,foF2p,hF,hF2,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2011-03-04 13:45:00+00:00,100,7.65,,28.13,2.7,3.47,8.2,,6.32,226.0,,103.4,13.1,214.8,,178.9,48.1,,29.2,58.9,9.6,3.68,1.54,
2011-03-04 14:00:00+00:00,100,7.7,,27.48,3.2,3.2,8.3,0.05,6.29,226.0,,110.0,20.0,229.1,,190.5,50.6,,29.9,64.2,10.0,3.57,1.39,
2011-03-04 14:15:00+00:00,100,7.15,,25.76,2.5,3.55,7.72,0.03,6.25,236.0,,101.8,11.7,218.9,,179.5,50.4,,31.2,67.9,9.0,3.6,1.31,
2011-03-04 14:30:00+00:00,100,7.125,,27.06,3.35,3.35,7.7,0.03,6.19,233.5,,110.0,20.0,213.3,,186.6,33.9,,21.7,53.6,6.5,3.8,1.0,
2011-03-04 14:45:00+00:00,70,6.925,,25.14,3.67,3.67,7.47,,6.11,220.0,,110.0,20.0,217.5,,176.8,54.3,,31.6,65.7,8.4,3.63,1.57,
2011-03-04 15:00:00+00:00,70,6.875,,24.98,3.4,3.4,7.43,,6.02,223.5,,110.0,20.0,219.5,,181.3,51.5,,30.0,62.9,7.9,3.63,1.51,
2011-03-04 15:15:00+00:00,100,6.675,,25.83,2.95,2.95,7.22,,5.9,216.0,,110.0,20.0,207.3,,181.5,34.7,,20.7,45.0,5.3,3.87,1.32,
2011-03-04 15:30:00+00:00,70,6.45,,25.57,3.03,3.03,7.0,,5.76,208.5,,110.0,20.0,201.7,,177.7,31.4,,18.4,43.0,4.5,3.96,1.16,
2011-03-04 15:45:00+00:00,100,6.125,,20.6,1.88,2.45,6.68,,5.61,202.5,,105.1,14.9,240.4,,180.5,83.9,,45.6,79.9,9.1,3.36,2.76,
2011-03-04 16:00:00+00:00,100,6.0,,21.19,2.15,2.15,6.55,,5.45,213.5,,110.0,20.0,233.9,,193.2,57.0,,31.3,57.0,6.1,3.53,2.31,
2011-03-04 16:15:00+00:00,70,6.225,,21.81,2.85,2.85,6.78,,5.27,223.5,,110.0,20.0,239.0,,202.4,51.2,,27.9,55.9,5.9,3.5,1.76,
2011-03-04 16:30:00+00:00,70,6.05,,21.35,2.03,2.03,6.6,,5.08,206.0,,110.0,20.0,239.7,,201.8,53.8,,29.1,50.2,5.6,3.53,2.92,
2011-03-04 16:45:00+00:00,70,5.65,,20.01,2.5,2.5,6.2,,4.89,213.5,,110.0,20.0,245.6,,213.8,45.0,,24.0,41.7,4.0,3.54,2.94,
2011-03-04 17:00:00+00:00,100,4.825,,18.4,1.9,1.9,5.38,,4.69,204.5,,110.0,20.0,222.6,,201.7,29.8,,15.9,28.7,2.0,3.81,2.46,
2011-03-04 17:15:00+00:00,100,4.075,,13.43,1.95,1.95,4.63,,4.49,201.0,,110.0,20.0,263.5,,210.5,74.7,,40.5,62.6,3.4,3.3,5.19,
2011-03-04 17:30:00+00:00,100,4.275,,14.95,2.15,3.8,4.82,,4.3,282.0,,110.0,20.0,262.4,,239.0,33.7,,17.6,33.9,1.7,3.5,2.03,
2011-03-04 17:45:00+00:00,100,4.15,,13.6,2.05,2.05,4.7,,4.11,224.5,,110.0,20.0,274.5,,231.2,61.2,,33.2,52.7,2.9,3.28,4.4,
