Time,CS,foF2,MUFD,fmin,fminF,fxI,FF,foF2p,hF,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2011-11-23 19:30:00+00:00,100,4.475,14.81,3.25,3.25,5.03,,2.47,285.0,110.0,20.0,288.1,262.3,37.2,19.5,37.0,2.1,3.31,2.1
2011-11-23 19:45:00+00:00,100,3.55,11.35,1.73,1.73,4.1,,2.46,225.0,110.0,20.0,281.5,230.2,72.3,39.2,61.1,2.5,3.2,4.95
2011-11-23 21:00:00+00:00,100,3.875,9.88,2.72,2.72,4.43,,2.46,355.0,110.0,20.0,406.2,328.7,110.9,59.4,104.2,4.6,2.55,2.73
2011-11-23 21:15:00+00:00,100,3.6,10.19,2.53,2.53,4.15,,2.49,334.0,110.0,20.0,347.9,297.4,72.4,38.2,71.1,2.6,2.83,2.23
2011-11-23 21:30:00+00:00,100,3.775,11.23,3.05,3.05,4.35,0.03,2.52,340.0,110.0,20.0,329.6,288.0,59.8,31.4,59.4,2.4,2.97,2.12
2011-11-23 22:00:00+00:00,100,4.05,12.03,3.13,3.13,4.6,,2.62,315.0,110.0,20.0,329.1,287.9,59.2,31.3,58.0,2.7,2.97,2.24
2011-11-23 22:15:00+00:00,100,3.875,13.01,3.28,3.28,4.43,,2.69,296.0,110.0,20.0,284.5,261.1,33.7,17.6,33.9,1.4,3.36,2.01
2011-11-23 22:30:00+00:00,100,3.875,12.78,3.7,3.7,4.43,,2.77,330.0,110.0,20.0,290.6,264.7,37.3,19.5,37.5,1.6,3.3,2.03
2011-11-23 22:45:00+00:00,100,3.5,11.28,2.6,2.6,4.05,,2.86,264.0,110.0,20.0,294.8,258.4,51.8,28.7,44.5,1.8,3.22,4.64
2011-11-23 23:00:00+00:00,100,3.4,10.35,2.85,2.85,3.95,,2.95,330.0,110.0,20.0,317.3,279.6,54.0,28.4,53.9,1.7,3.04,2.11
2011-11-23 23:15:00+00:00,100,3.875,9.99,2.05,2.05,4.43,,3.05,300.0,110.0,20.0,394.6,308.3,122.1,66.3,105.5,5.1,2.58,4.33
2011-11-23 23:45:00+00:00,100,3.75,11.1,3.42,3.42,4.3,,3.21,385.0,110.0,20.0,331.8,290.5,59.4,30.8,60.8,2.3,2.96,1.9
2011-11-24 00:00:00+00:00,100,3.9,11.58,3.08,3.08,4.45,,3.27,345.0,110.0,20.0,331.8,290.1,60.1,31.3,60.6,2.5,2.97,2.0
2011-11-24 00:15:00+00:00,100,3.8,12.06,3.15,3.15,4.35,,3.3,340.0,110.0,20.0,305.5,275.4,43.5,22.1,46.3,1.7,3.17,1.64
2011-11-24 00:30:00+00:00,100,4.275,13.04,2.6,2.6,4.82,,3.31,305.0,110.0,20.0,321.2,281.7,56.8,30.0,55.5,2.9,3.05,2.26
2011-11-24 00:45:00+00:00,100,4.2,13.55,2.6,2.6,4.75,,3.29,284.0,110.0,20.0,296.1,267.0,41.9,22.0,41.6,2.0,3.22,2.13
2011-11-24 01:00:00+00:00,100,4.375,14.43,4.03,4.03,4.93,,3.24,327.0,110.0,20.0,292.4,265.7,38.6,20.0,39.1,2.0,3.3,1.93
2011-11-24 01:15:00+00:00,100,4.075,14.05,2.7,2.7,4.63,,3.17,255.0,110.0,20.0,270.1,246.0,34.6,18.5,32.4,1.6,3.45,2.74
2011-11-24 01:45:00+00:00,100,4.225,13.96,2.53,2.53,4.78,,2.98,240.0,110.0,20.0,278.5,240.7,53.5,29.5,45.2,2.7,3.31,5.12
2011-11-24 02:00:00+00:00,100,3.85,13.5,3.35,3.35,4.4,,2.88,284.0,110.0,20.0,268.8,248.6,29.0,15.2,29.1,1.2,3.51,2.05
2011-11-24 02:15:00+00:00,100,3.375,7.79,2.53,2.53,3.92,,2.78,520.0,110.0,20.0,455.7,371.7,121.2,61.1,137.1,3.8,2.31,1.38
2011-11-24 02:45:00+00:00,100,4.05,13.96,3.22,3.22,4.6,,2.65,265.0,110.0,20.0,269.1,247.7,30.8,16.2,30.5,1.4,3.45,2.16
2011-11-24 03:00:00+00:00,100,4.075,14.0,3.53,3.53,4.63,,2.64,280.0,110.0,20.0,271.8,248.7,33.3,17.4,33.1,1.5,3.44,2.09
2011-11-24 03:30:00+00:00,100,3.875,11.43,3.42,3.42,4.43,,2.73,348.0,110.0,20.0,336.6,286.0,72.7,38.4,71.3,3.0,2.95,2.24
2011-11-24 03:45:00+00:00,100,3.875,11.35,1.92,1.92,4.43,,2.84,245.0,110.0,20.0,324.9,258.8,93.1,50.6,78.8,3.8,2.93,4.94
2011-11-24 04:00:00+00:00,100,4.475,11.89,3.4,3.4,5.03,,2.99,335.0,110.0,20.0,414.9,326.2,126.7,68.2,115.2,7.1,2.66,3.16
2011-11-24 04:15:00+00:00,100,3.525,11.6,2.83,2.83,4.07,,3.17,275.0,110.0,20.0,275.7,243.3,46.2,24.6,45.8,1.6,3.29,2.21
2011-11-24 04:30:00+00:00,100,4.475,14.64,3.42,3.42,5.03,,3.39,314.0,110.0,20.0,285.4,251.4,48.4,24.5,54.1,2.7,3.27,1.45
2011-11-24 04:45:00+00:00,50,4.475,14.32,3.03,3.03,5.03,,3.63,260.0,110.0,20.0,283.7,238.0,65.1,35.3,60.7,3.7,3.2,2.93
2011-11-24 05:00:00+00:00,50,4.7,15.66,3.65,3.65,5.25,,3.88,259.0,110.0,20.0,262.4,222.4,56.3,30.3,56.5,3.6,3.33,2.22
2011-11-24 05:15:00+00:00,50,4.525,16.6,3.42,3.42,5.07,,4.15,245.0,110.0,20.0,234.7,196.0,55.2,30.6,53.3,3.4,3.67,2.68
2011-11-24 05:45:00+00:00,70,7.025,25.87,3.25,3.25,7.57,,4.66,224.0,110.0,20.0,226.0,196.8,40.3,22.5,50.1,6.3,3.68,1.3
2011-11-24 06:00:00+00:00,50,6.8,26.89,4.47,4.47,7.35,,4.9,230.0,110.0,20.0,204.0,176.9,34.6,18.6,49.0,5.0,3.95,1.0
2011-11-24 06:30:00+00:00,50,7.975,31.64,5.55,5.55,8.52,,5.32,225.0,110.0,20.0,199.4,169.9,38.1,20.3,49.9,7.3,3.97,1.16
2011-11-24 06:45:00+00:00,70,7.525,30.61,4.32,4.32,8.07,,5.5,218.0,110.0,20.0,195.2,172.0,28.7,16.7,45.1,5.6,4.07,1.0
2011-11-24 07:00:00+00:00,50,8.475,31.33,6.22,6.22,9.02,,5.65,235.0,110.0,20.0,211.9,172.1,52.3,28.0,62.4,11.0,3.7,1.45
2011-11-24 07:15:00+00:00,70,9.225,34.59,3.83,3.83,9.77,,5.79,225.0,110.0,20.0,220.0,193.2,36.1,21.3,50.7,10.4,3.75,1.06
2011-11-24 07:30:00+00:00,70,7.325,29.78,3.53,3.53,7.88,,5.9,220.0,110.0,20.0,197.6,177.1,24.5,16.1,43.0,5.3,4.07,1.0
2011-11-24 07:45:00+00:00,100,8.25,30.59,3.4,3.4,8.8,,6.0,215.0,110.0,20.0,216.7,183.8,43.7,25.5,55.8,9.8,3.71,1.34
2011-11-24 08:00:00+00:00,50,9.1,31.98,7.03,7.03,9.65,,6.08,269.0,110.0,20.0,221.6,173.3,62.2,33.0,81.6,15.0,3.51,1.19
2011-11-24 08:15:00+00:00,50,8.6,31.43,6.68,6.68,9.15,,6.16,254.0,110.0,20.0,211.3,166.7,56.9,30.6,72.2,12.4,3.65,1.3
2011-11-24 08:30:00+00:00,50,10.275,37.56,7.97,7.97,10.82,,6.22,264.0,110.0,20.0,213.0,170.5,55.0,28.8,69.4,16.7,3.66,1.23
2011-11-24 08:45:00+00:00,50,9.6,36.88,6.6,6.6,10.15,,6.27,245.0,110.0,20.0,205.9,168.7,46.1,24.7,66.2,12.8,3.84,1.0
2011-11-24 09:00:00+00:00,70,11.1,38.58,5.57,5.57,11.65,,6.32,240.0,110.0,20.0,237.7,194.5,58.1,32.4,74.7,22.1,3.47,1.22
2011-11-24 09:15:00+00:00,70,10.75,38.4,5.32,5.32,11.3,,6.36,245.0,110.0,20.0,229.0,193.8,46.3,26.5,66.9,17.4,3.57,1.0
2011-11-24 09:30:00+00:00,0,11.425,41.0,4.1,4.1,11.98,,,225.0,110.0,20.0,,,,,,,3.59,
2011-11-24 09:45:00+00:00,100,11.1,39.5,4.05,4.05,11.65,,6.44,224.0,110.0,20.0,230.8,193.6,51.4,29.1,59.6,19.8,3.56,1.58
2011-11-24 10:00:00+00:00,50,9.45,35.24,6.25,6.25,10.0,,6.47,219.0,110.0,20.0,206.5,165.5,53.6,29.4,65.8,14.4,3.73,1.41
2011-11-24 10:15:00+00:00,0,8.225,29.62,3.83,3.83,8.77,,,210.0,110.0,20.0,,,,,,,3.6,
2011-11-24 10:30:00+00:00,0,9.9,30.06,3.65,3.65,10.45,,,200.0,110.0,20.0,,,,,,,3.04,
2011-11-24 11:00:00+00:00,50,10.425,33.36,6.4,6.4,10.98,,6.58,260.0,110.0,20.0,258.1,193.9,86.2,46.7,95.1,27.3,3.2,1.65
2011-11-24 11:30:00+00:00,50,10.4,32.7,6.8,6.8,10.95,,6.59,260.0,110.0,20.0,263.8,194.8,94.0,50.9,100.1,29.3,3.14,1.83
2011-11-24 11:45:00+00:00,50,10.5,34.63,6.22,6.22,11.05,,6.57,259.0,110.0,20.0,249.6,194.8,72.8,39.6,90.1,23.9,3.3,1.3
2011-11-24 12:00:00+00:00,50,9.175,33.67,6.68,6.68,9.73,,6.54,250.0,110.0,20.0,213.8,169.8,55.8,29.9,75.0,13.9,3.67,1.14
2011-11-24 12:15:00+00:00,70,7.625,29.69,5.22,5.22,8.18,,6.49,235.0,110.0,20.0,197.8,162.5,41.7,23.8,62.8,7.9,3.89,1.01
2011-11-24 12:30:00+00:00,50,10.55,34.75,6.03,6.03,11.1,,6.41,259.0,110.0,20.0,251.4,197.9,72.1,39.1,87.0,23.8,3.29,1.37
2011-11-24 12:45:00+00:00,70,9.025,32.96,3.6,3.6,9.57,,6.3,230.0,110.0,20.0,226.4,195.0,42.0,24.6,55.9,11.4,3.65,1.2
2011-11-24 13:00:00+00:00,70,9.475,32.6,4.03,4.03,10.02,,6.18,220.0,110.0,20.0,238.8,189.4,69.0,38.3,71.3,18.4,3.44,2.13
2011-11-24 13:15:00+00:00,70,7.95,30.01,4.15,4.15,8.5,,6.02,230.0,110.0,20.0,214.9,184.8,38.1,22.8,58.9,8.3,3.78,1.0
2011-11-24 13:30:00+00:00,50,9.0,30.39,6.53,6.53,9.55,,5.85,235.0,110.0,20.0,244.6,186.4,81.2,44.2,82.6,18.9,3.38,2.2
2011-11-24 13:45:00+00:00,70,7.35,26.76,3.5,3.5,7.9,,5.65,219.0,110.0,20.0,221.5,186.0,47.3,27.3,60.7,8.3,3.64,1.32
2011-11-24 14:00:00+00:00,50,7.975,29.99,5.13,5.13,8.52,,5.44,245.0,110.0,20.0,216.8,183.6,42.4,22.9,60.6,8.3,3.76,1.0
2011-11-24 14:30:00+00:00,70,6.7,26.89,3.08,3.08,7.25,,4.97,225.0,110.0,20.0,208.1,190.1,23.7,14.3,37.1,3.9,4.01,1.0
2011-11-24 15:30:00+00:00,50,5.925,22.17,4.18,4.18,6.47,,4.03,220.0,110.0,20.0,231.2,209.1,31.5,16.9,30.7,3.2,3.74,2.38
2011-11-24 16:00:00+00:00,100,4.95,16.1,3.67,3.67,5.5,,3.61,290.0,110.0,20.0,286.8,251.0,51.3,26.9,51.8,3.5,3.25,2.01
2011-11-24 16:45:00+00:00,100,4.2,12.26,3.58,3.58,4.75,,3.12,343.0,110.0,20.0,334.3,285.0,70.9,37.3,69.8,3.5,2.92,2.19
2011-11-24 17:00:00+00:00,100,4.375,13.68,3.45,3.45,4.93,,2.99,303.0,110.0,20.0,303.2,267.8,51.1,26.8,50.8,2.7,3.13,2.1
2011-11-24 17:30:00+00:00,100,4.4,14.9,4.05,4.05,4.95,,2.78,310.0,110.0,20.0,279.2,254.4,35.9,18.6,36.2,1.9,3.38,1.96
2011-11-24 17:45:00+00:00,100,4.2,15.01,2.78,2.78,4.75,,2.71,255.0,110.0,20.0,260.2,241.1,27.4,14.5,26.8,1.3,3.57,2.26
2011-11-25 01:30:00+00:00,100,4.0,13.24,3.13,3.13,4.55,,3.08,285.0,110.0,20.0,287.9,260.8,39.0,20.6,38.2,1.7,3.31,2.25
2011-11-25 05:00:00+00:00,50,4.3,13.87,3.22,3.22,4.85,,3.88,280.0,110.0,20.0,274.9,229.5,63.4,34.0,65.7,3.4,3.22,2.02
2011-11-25 07:45:00+00:00,50,10.6,38.12,7.47,7.47,11.15,,6.0,255.0,110.0,20.0,222.3,179.0,57.3,30.0,72.8,18.5,3.6,1.19
2011-11-25 08:45:00+00:00,50,9.325,34.59,7.8,7.8,9.88,,6.27,250.0,110.0,20.0,201.5,161.3,52.9,28.3,60.2,13.4,3.71,1.65
2011-11-25 09:00:00+00:00,50,9.15,34.56,7.82,7.82,9.7,,6.32,250.0,110.0,20.0,197.8,158.8,51.4,27.7,58.2,12.6,3.78,1.69
2011-11-25 09:30:00+00:00,50,9.8,32.83,6.35,6.35,10.35,,6.4,250.0,110.0,20.0,238.6,183.6,72.1,39.3,89.8,20.5,3.35,1.33
2011-11-25 09:45:00+00:00,50,9.85,32.82,8.45,8.45,10.4,,6.44,280.0,110.0,20.0,230.4,174.5,75.0,40.4,85.5,20.9,3.33,1.64
2011-11-25 10:00:00+00:00,50,10.025,33.26,7.72,7.72,10.57,,6.47,260.0,110.0,20.0,240.9,179.9,82.9,44.9,90.2,24.0,3.32,1.82
2011-11-25 10:15:00+00:00,50,8.775,32.34,6.53,6.53,9.32,,6.51,245.0,110.0,20.0,207.2,163.1,55.5,30.2,73.6,12.8,3.69,1.21
2011-11-25 10:30:00+00:00,70,8.125,29.92,5.7,5.7,8.68,,6.54,235.0,110.0,20.0,208.5,163.5,56.2,31.5,76.2,11.4,3.68,1.21
2011-11-25 11:30:00+00:00,50,9.175,33.01,6.7,6.7,9.73,,6.59,260.0,110.0,20.0,217.7,170.9,59.0,31.7,82.3,14.7,3.6,1.08
2011-11-25 11:45:00+00:00,50,8.75,31.77,7.9,7.9,9.3,,6.57,280.0,110.0,20.0,203.6,161.2,55.5,30.0,63.0,12.4,3.63,1.69
2011-11-25 12:45:00+00:00,70,8.675,30.61,4.3,4.3,9.23,,6.3,234.0,110.0,20.0,229.7,190.7,51.4,29.9,68.9,12.6,3.53,1.2
2011-11-25 13:15:00+00:00,50,8.75,31.31,7.0,7.0,9.3,,6.02,265.0,110.0,20.0,217.7,173.7,57.8,30.6,67.9,12.8,3.58,1.49
2011-11-25 13:30:00+00:00,50,7.15,27.59,4.65,4.65,7.7,,5.85,235.0,110.0,20.0,204.5,171.4,40.2,22.9,60.1,6.7,3.86,1.0
2011-11-25 13:45:00+00:00,50,8.425,30.52,6.53,6.53,8.98,,5.65,255.0,110.0,20.0,217.5,176.6,54.0,28.5,64.1,11.1,3.62,1.43
2011-11-25 14:15:00+00:00,50,7.775,30.32,5.5,5.5,8.32,,5.21,240.0,110.0,20.0,207.3,176.7,39.6,20.7,52.9,7.1,3.9,1.08
2011-11-25 14:30:00+00:00,50,6.85,27.71,3.85,3.85,7.4,,4.97,220.0,110.0,20.0,202.3,180.9,27.7,15.6,41.2,4.3,4.05,1.0
2011-11-25 15:00:00+00:00,50,8.5,32.93,6.5,6.5,9.05,,4.49,229.0,110.0,20.0,210.7,186.2,34.5,17.8,37.5,7.0,3.87,1.64
2011-11-25 15:15:00+00:00,0,8.525,31.04,3.5,3.5,9.07,,4.25,209.0,110.0,20.0,232.9,202.4,43.5,23.1,42.5,8.9,3.64,2.31
2011-11-25 15:30:00+00:00,50,7.45,29.62,4.07,4.07,8.0,,4.03,209.0,110.0,20.0,217.2,201.6,22.3,11.8,22.2,3.5,3.97,2.16
2011-11-25 15:45:00+00:00,100,5.275,21.7,3.45,3.45,5.82,,3.81,205.0,110.0,20.0,207.8,194.8,18.5,10.7,18.6,1.6,4.11,2.09
2011-11-25 16:00:00+00:00,100,4.75,16.78,4.45,4.45,5.3,,3.61,285.0,110.0,20.0,256.1,232.1,34.4,18.1,34.6,2.2,3.53,2.05
2011-11-25 16:15:00+00:00,0,6.9,15.32,4.38,4.38,7.45,,,330.0,110.0,20.0,,,,,,,2.22,
2011-11-25 18:15:00+00:00,100,3.575,11.66,3.15,3.15,4.13,,2.59,304.0,110.0,20.0,289.9,260.6,42.0,22.1,41.9,1.5,3.26,2.11
2011-11-25 20:15:00+00:00,100,3.6,11.26,2.53,2.53,4.15,,2.45,275.0,110.0,20.0,303.0,267.4,50.9,27.5,46.5,1.9,3.13,3.19
2011-11-25 20:45:00+00:00,100,3.725,11.73,2.17,2.17,4.28,,2.45,264.0,110.0,20.0,303.4,261.7,59.2,32.4,50.9,2.3,3.15,4.52
2011-11-25 21:00:00+00:00,100,3.35,10.96,2.42,2.42,3.9,,2.46,274.0,110.0,20.0,289.5,259.9,42.3,22.9,38.8,1.3,3.27,3.14
2011-11-25 21:30:00+00:00,100,3.875,11.48,3.0,3.0,4.43,,2.52,354.0,110.0,20.0,335.4,295.1,58.3,29.8,61.3,2.4,2.96,1.71
2011-11-25 21:45:00+00:00,100,4.475,12.81,3.25,3.25,5.03,,2.56,360.0,110.0,20.0,351.5,304.9,67.4,34.8,68.5,3.7,2.86,1.91
2011-11-25 22:15:00+00:00,100,3.6,11.24,2.15,2.15,4.15,,2.69,280.0,110.0,20.0,308.0,270.8,53.1,28.6,48.9,1.9,3.12,3.04
2011-11-25 22:30:00+00:00,100,4.475,12.86,3.42,3.42,5.03,,2.77,380.0,110.0,20.0,348.5,305.3,62.8,31.8,66.3,3.4,2.88,1.65
2011-11-26 00:00:00+00:00,100,4.0,12.0,2.92,2.92,4.57,0.03,3.27,298.0,110.0,20.0,323.4,282.7,58.3,31.0,55.9,2.6,3.0,2.47
2011-11-26 00:15:00+00:00,100,4.475,11.86,3.4,3.4,5.03,,3.3,339.0,110.0,20.0,413.4,332.6,115.3,62.1,105.5,6.4,2.65,3.12
2011-11-26 00:30:00+00:00,100,4.175,12.46,3.6,3.6,4.72,,3.31,342.5,110.0,20.0,336.6,293.1,62.6,32.9,62.2,3.0,2.98,2.12
2011-11-26 00:45:00+00:00,100,4.1,12.03,2.63,2.63,4.65,,3.29,295.0,110.0,20.0,332.8,284.9,68.4,36.9,63.1,3.2,2.93,3.02
2011-11-26 01:00:00+00:00,100,4.125,12.34,3.0,3.0,4.68,,3.24,309.0,110.0,20.0,326.0,283.7,60.8,32.3,58.6,2.9,2.99,2.41
2011-11-26 01:15:00+00:00,100,4.475,13.06,2.28,2.28,5.03,,3.17,280.0,110.0,20.0,333.8,281.2,74.7,40.4,66.3,4.1,2.92,3.69
2011-11-26 01:30:00+00:00,100,4.125,13.87,3.55,3.55,4.68,,3.08,305.0,110.0,20.0,283.2,259.2,34.6,17.9,35.3,1.6,3.36,1.91
2011-11-26 01:45:00+00:00,100,4.525,14.9,3.72,3.72,5.07,,2.98,285.0,110.0,20.0,288.1,261.9,37.8,19.8,37.5,2.1,3.29,2.1
2011-11-26 02:00:00+00:00,0,5.95,20.12,4.07,4.07,6.5,,2.88,295.0,110.0,20.0,289.2,266.1,34.0,17.0,36.2,3.2,3.38,1.55
2011-11-26 02:15:00+00:00,100,4.15,15.12,3.3,3.3,4.7,,2.78,254.0,110.0,20.0,252.6,237.0,22.5,11.7,22.5,1.1,3.64,2.03
2011-11-26 04:45:00+00:00,50,3.825,12.16,3.17,3.17,4.38,,3.63,310.0,110.0,20.0,284.9,241.7,60.8,32.4,62.5,2.5,3.18,2.02
2011-11-26 05:00:00+00:00,50,4.5,15.08,3.75,3.75,5.05,,3.88,285.0,110.0,20.0,262.5,224.2,53.6,28.7,55.7,3.1,3.35,1.98
2011-11-26 05:15:00+00:00,50,4.725,17.73,3.7,3.7,5.28,,4.15,245.0,110.0,20.0,220.5,192.3,37.9,20.0,43.8,2.5,3.75,1.51
2011-11-26 06:15:00+00:00,50,7.2,27.01,4.72,4.72,7.75,,5.12,230.0,110.0,20.0,212.9,178.8,44.5,24.1,57.3,7.0,3.75,1.22
2011-11-26 07:00:00+00:00,70,6.775,25.36,3.55,3.55,7.32,,5.65,219.0,110.0,20.0,211.8,178.1,42.8,25.5,61.0,6.7,3.74,1.13
2011-11-26 07:15:00+00:00,70,9.075,33.33,4.5,4.5,9.63,,5.79,244.0,110.0,20.0,226.1,195.3,40.2,23.4,60.9,11.2,3.67,1.0
2011-11-26 07:45:00+00:00,50,8.225,31.5,6.4,6.4,8.77,,6.0,244.0,110.0,20.0,199.9,162.4,47.1,25.3,59.7,9.5,3.83,1.3
2011-11-26 08:00:00+00:00,50,9.025,33.1,6.05,6.05,9.57,,6.08,235.0,110.0,20.0,213.8,172.1,53.9,29.3,69.4,13.2,3.67,1.25
2011-11-26 08:15:00+00:00,70,9.3,31.68,4.05,4.05,9.85,,6.16,220.0,110.0,20.0,241.9,187.3,75.8,42.2,77.9,19.5,3.41,2.18
2011-11-26 08:30:00+00:00,50,10.1,32.46,6.78,6.78,10.65,,6.22,260.0,110.0,20.0,255.7,191.5,86.5,46.7,95.4,25.5,3.21,1.68
2011-11-26 09:00:00+00:00,50,10.425,38.98,6.05,6.05,10.98,,6.32,255.0,110.0,20.0,220.5,185.4,44.2,24.5,66.6,15.3,3.74,1.0
2011-11-26 09:15:00+00:00,50,10.35,39.21,6.53,6.53,10.9,,6.36,239.0,110.0,20.0,209.5,173.8,45.0,24.3,65.2,14.7,3.79,1.0
2011-11-26 09:45:00+00:00,50,10.925,33.33,7.78,7.78,11.48,,6.44,250.0,110.0,20.0,267.6,194.9,98.5,52.6,105.8,33.3,3.05,1.74
2011-11-26 10:00:00+00:00,70,10.7,35.15,5.75,5.75,11.25,,6.47,239.0,110.0,20.0,249.7,193.1,76.6,42.2,84.6,26.1,3.29,1.7
2011-11-26 10:15:00+00:00,50,9.85,35.02,8.43,8.43,10.4,,6.51,279.0,110.0,20.0,211.9,166.4,59.6,31.8,71.5,16.7,3.56,1.44
2011-11-26 10:30:00+00:00,50,10.5,35.08,7.85,7.85,11.05,,6.54,260.0,110.0,20.0,238.8,180.7,78.4,42.2,88.0,24.8,3.34,1.66
2011-11-26 10:45:00+00:00,50,10.325,35.38,7.53,7.53,10.88,,6.56,265.0,110.0,20.0,229.5,178.0,67.0,35.6,88.8,20.7,3.43,1.16
2011-11-26 11:00:00+00:00,50,10.625,35.83,6.32,6.32,11.18,,6.58,245.0,110.0,20.0,241.5,187.2,73.0,39.8,84.4,24.3,3.37,1.54
2011-11-26 11:15:00+00:00,100,9.25,33.2,4.13,4.13,9.8,,6.59,235.0,110.0,20.0,226.4,190.2,48.2,28.6,63.1,13.7,3.59,1.28
2011-11-26 11:30:00+00:00,50,9.775,32.96,5.53,5.53,10.32,,6.59,240.0,110.0,20.0,241.8,188.4,71.2,39.4,83.6,20.5,3.37,1.52
2011-11-26 11:45:00+00:00,70,9.225,30.48,5.07,5.07,9.77,,6.57,229.0,110.0,20.0,246.4,184.0,85.9,47.5,89.8,21.4,3.3,2.09
2011-11-26 12:00:00+00:00,70,7.6,28.57,4.45,4.45,8.15,,6.54,225.0,110.0,20.0,208.6,171.6,44.7,26.7,68.9,8.8,3.76,1.0
2011-11-26 12:15:00+00:00,50,8.8,30.73,5.68,5.68,9.35,,6.49,250.0,110.0,20.0,227.5,179.5,61.6,34.0,82.9,14.5,3.49,1.17
2011-11-26 12:30:00+00:00,50,9.45,32.16,7.82,7.82,10.0,,6.41,275.0,110.0,20.0,229.5,177.0,70.7,38.0,81.1,18.2,3.4,1.61
2011-11-26 12:45:00+00:00,70,9.25,30.61,4.1,4.1,9.8,,6.3,224.0,110.0,20.0,249.3,196.4,72.3,40.4,78.7,18.7,3.31,1.85
2011-11-26 13:00:00+00:00,50,9.075,32.1,6.32,6.32,9.63,,6.18,255.0,110.0,20.0,226.9,181.0,59.6,31.9,79.0,14.5,3.54,1.15
2011-11-26 13:15:00+00:00,70,8.975,30.64,3.55,3.55,9.52,,6.02,224.0,110.0,20.0,242.1,198.7,59.6,33.6,67.9,14.9,3.41,1.67
2011-11-26 13:30:00+00:00,70,7.075,27.1,4.53,4.53,7.63,,5.85,234.0,110.0,20.0,206.9,173.5,40.3,23.1,61.4,6.7,3.83,1.0
2011-11-26 13:45:00+00:00,70,7.775,29.45,3.58,3.58,8.32,,5.65,229.0,110.0,20.0,217.0,191.1,33.8,20.3,51.1,7.2,3.79,1.0
2011-11-26 14:00:00+00:00,50,9.2,32.86,7.72,7.72,9.75,,5.44,254.0,110.0,20.0,221.2,180.4,56.3,30.1,60.0,13.7,3.57,1.87
2011-11-26 14:15:00+00:00,70,8.45,29.66,3.42,3.42,9.0,,5.21,214.0,110.0,20.0,234.7,194.1,56.7,31.1,61.5,12.0,3.51,1.82
2011-11-26 14:30:00+00:00,100,8.025,29.51,2.63,2.63,8.57,,4.97,215.0,110.0,20.0,227.8,198.7,40.7,22.6,45.1,8.1,3.68,1.71
2011-11-26 14:45:00+00:00,70,7.075,26.91,3.55,3.55,7.63,,4.73,214.0,110.0,20.0,214.5,187.0,38.2,20.9,44.0,5.8,3.8,1.54
2011-11-26 15:00:00+00:00,70,6.825,26.02,2.53,2.53,7.38,,4.49,209.0,110.0,20.0,218.6,195.6,32.5,17.9,36.3,4.7,3.81,1.64
2011-11-26 15:15:00+00:00,50,6.825,24.66,3.83,3.83,7.38,,4.25,224.0,110.0,20.0,235.5,204.9,43.3,23.0,44.9,5.8,3.61,1.94
2011-11-26 15:30:00+00:00,50,6.025,21.81,4.13,4.13,6.57,,4.03,225.0,110.0,20.0,240.7,214.4,37.6,20.3,35.7,3.9,3.62,2.66
2011-11-26 15:45:00+00:00,100,4.8,18.9,2.75,2.75,5.35,,3.81,214.0,110.0,20.0,219.8,203.9,22.7,12.1,22.7,1.5,3.94,2.16
2011-11-26 16:00:00+00:00,100,4.475,15.9,2.03,2.03,5.03,,3.61,200.0,110.0,20.0,239.2,203.2,50.9,27.3,44.7,2.8,3.55,3.83
2011-11-26 16:15:00+00:00,100,4.275,14.42,2.75,2.75,4.82,,3.43,222.0,110.0,20.0,268.2,229.9,54.5,30.2,46.0,2.8,3.37,5.19
2011-11-26 16:30:00+00:00,100,3.975,12.46,3.8,3.8,4.57,0.05,3.26,365.0,110.0,20.0,297.7,262.0,51.4,26.8,52.0,2.2,3.13,1.98
2011-11-26 16:45:00+00:00,100,4.0,12.75,3.1,3.1,4.55,,3.12,274.0,110.0,20.0,293.4,258.0,50.7,27.0,48.4,2.3,3.19,2.51
2011-11-26 17:00:00+00:00,100,3.875,11.85,2.08,2.08,4.43,,2.99,240.0,110.0,20.0,306.0,250.0,78.9,43.3,65.7,3.3,3.06,5.63
2011-11-26 17:15:00+00:00,100,3.875,12.32,3.13,3.13,4.45,0.03,2.88,300.0,110.0,20.0,297.7,263.8,48.7,25.5,48.4,2.0,3.18,2.11
2011-11-26 17:30:00+00:00,100,4.15,13.24,2.65,2.65,4.7,,2.78,264.0,110.0,20.0,294.4,258.4,51.3,27.8,46.4,2.5,3.19,3.33
2011-11-26 17:45:00+00:00,0,5.9,16.94,3.03,3.03,6.45,,2.71,279.0,110.0,20.0,342.8,292.9,72.0,37.3,70.7,6.8,2.87,2.15
2011-11-26 18:00:00+00:00,100,4.475,14.05,3.75,3.75,5.03,,2.64,345.0,110.0,20.0,309.5,276.5,47.9,24.3,50.3,2.6,3.14,1.69
2011-11-26 18:15:00+00:00,100,3.925,12.63,3.13,3.13,4.47,,2.59,285.0,110.0,20.0,296.2,264.5,45.5,24.2,44.0,2.0,3.22,2.39
2011-11-26 18:30:00+00:00,100,3.825,12.74,1.75,1.75,4.38,,2.55,235.0,110.0,20.0,273.3,237.4,51.0,27.3,46.2,2.1,3.33,3.24
